dataID	context	indices_target_token	indices_target_sentence	lemma
freud_hysterie_1895-2374-18	Er lag dabei zu Bett, plötzlich warf er die Decke ab, erhob sich, wollte sie packen und hinwerfen.	77:83	0:98	packen
grimm_maerchen01_1819-518-8	Sie war aber in ihrem Herzen bitterböse, packte ihn mit zwei Fingern und trug ihn hinauf und als sie im Bett lag, statt ihn hinein zu heben, warf sie ihn aus allen Kräften an die Wand: „nun wirst du Ruhe haben, du garstiger Frosch!	41:47	0:231	packen
grimm_maerchen01_1843-2930-41	‘ Das hat dir der Teufel gesagt, das hat dir der Teufel gesagt ’ schrie das Männlein, und stieß mit dem rechten Fuß vor Zorn so tief in die Erde daß es bis an den Leib hineinfuhr, dann packte es in seiner Wuth den linken Fuß mit beiden Händen, und riß sich selbst mitten entzwei.	185:191	0:279	packen
grimm_maerchen01_1850-4604-25	‘Bindet den Sack auf, Herr Fuchs, bindet den Sack auf,’ rief ihm die Katze zu, aber die Hunde hatten ihn schon gepackt und hielten ihn fest.	111:118	0:140	packen
grimm_maerchen02_1843-2534-14	ihr spürt mich nicht zwischen den Zähnen: da, die beiden gottlosen Mädchen packt, das sind für euch zarte Bissen, fett wie junge Wachteln, die freßt in Gottes Namen. ’ Der Bär kümmerte sich um seine Worte nicht, gab dem boshaften Geschöpf einen einzigen Schlag mit der Tatze, und es regte sich nicht mehr.	75:80	0:305	packen
grimm_maerchen02_1850-3493-14	Er wollte weiter reden, aber einer von den Himmelsbewohnern hatte ihn am Kragen gepackt und schob ihn mit unwiderstehlicher Gewalt hinaus.	80:87	0:138	packen
humboldt_aequinoktial04_1859-1694-22	Es ist nicht anzunehmen, daß die Krokodile diese Steine zufällig verschlucken, denn, wenn sie die Fische unten im Strome packen, ruht ihre untere Kinnlade nicht auf dem Boden.	121:127	0:175	packen
keller_sinngedicht_1882-2950-36	Obgleich Reinhart, der so ausführliche Weiber-und Liebesgeschichten aus dem Stegreife erzählt hatte, die letzteren Worte schon als vorläufige Andeutung eines Abschlages anzusehen geneigt war, sofern er etwa einen solchen herausfordern würde, packte er doch einen Koffer mit allen wünschbaren und kleidsamen Sachen, die in seinem Besitze waren, und fuhr hin.	242:248	0:357	packen
laube_europa0102_1833-494-21	Eben höre ich mit tiefem Schmerz, daß Camilla bei Ankunft des Fremden außer sich gerathen ist, sich eingeschlossen, gepackt und so eben den Reisewagen bestellt hat.	116:123	0:164	packen
pocci_komoedienbuechlein04_1871-646-2	(Er packt Casperl und wirft ihn heraus.)	4:9	0:40	packen
raabe_sperlingsgasse_1857-988-13	So ausgerüstet betritt der junge Gelehrte den Schauplatz seiner weitern Ausbildung; gewaltig packt ihn anfangs das Heimweh unter der wilden Bande seiner Mitschüler, die ihn hänseln und zum Besten haben in seiner Gutmüthigkeit und Unerfahrenheit.	93:98	0:245	packen
rosenkranz_aesthetik_1853-1058-32	Die Sorge aber, daß er von einem übersättigten und abgestumpften Geschlecht übersehen oder überhört werden könnte, läßt nun darauf hinarbeiten, ihn, wie man heut zu Tage sagt, packend zu machen.	176:183	0:194	packen
schwab_sagen01_1838-2542-7	Herkules ging unerschrocken auf sie zu, packte sie kräftig und hielt sie fest.	40:46	0:78	packen
stifter_nachsommer02_1857-1294-2	Das Vollendete packte ich ein, um es mit nach Hause zu nehmen.	15:21	0:62	packen
stifter_steine02_1853-1226-12	Da wurde eines Tages der große Wagen heraus geschoben, er wurde gepakt, alles Nöthige hinein gethan, und in Mäntel und warme Kleider gehüllt stiegen der Vater und die Mutter ein, es stiegen die Kinder ein, und fuhren davon.	64:70	0:223	packen
storm_schimmelreiter_1888-190-7	„Hoiho! ” schrie er und packte ihn noch fester; „wollen sehen, wer's von uns Beiden am längsten aushält! ”	24:30	0:106	packen
treitschke_geschichte04_1889-2227-4	Auf Wilhelmshöhe wurde unaufhörlich gepackt; Silberzeug und Kostbarkeiten, selbst Thürschlösser, Oefen und Parketböden verschwanden in großen Frachtwagen, die nach Frankfurt zu der Reichenbach abgingen; zugleich ließ das Hofmarschallamt eine Menge kurfürstlicher Pferde versteigern.	36:43	0:282	packen
