dataID	context	indices_target_token	indices_target_sentence	lemma
26120215_1963_04_07_01_034.tcf.xml-54-28	Gerade in diesen Tagen zeigte sich abermals besonders deutlich, wo nationale Politik und wo antinationale Politik gemacht, wo die Demokratie konsequent entfaltet und wo sie systematisch abgebaut und unterhöhlt wird.	186:194	0:215	abbauen
26120215_1963_11_29_01_007.tcf.xml-13-8	in Bonn den von ihr errichteten eisernen Vorhang abbaut und den kalten Krieg gegen die DDR und ihre Bürger einstellt.	49:55	0:117	abbauen
26120215_1966_04_29_01_295.tcf.xml-3-18	Das Autoangebot ist von Jahr zu Jahr gewachsen, aber doch nicht so, daß die übergroße Nachfrage abgebaut werden konnte.	96:104	0:119	abbauen
26120215_1968_09_29_01_271.tcf.xml-44-16	Das war seit 1930 so. als mit Notverordnungen die Rechte und Freiheiten der Werktätigen systematisch abgebaut wurden — im Namen der Demokratie	101:109	0:142	abbauen
26120215_1970_07_23_01_183.tcf.xml-22-11	Bis Ende Juni konnte der Rückstand bis auf etwa eine Viertelmillion abgebaut werden.	68:76	0:84	abbauen
26120215_1970_09_26_01_179.tcf.xml-10-20	"Zum gleichen Termin wird auch die Ausstellung „ASSO"", Malerei und Plastik, ebenfalls im Alten Museum, abgebaut."	102:110	0:111	abbauen
26120215_1984_08_02_01_043.tcf.xml-10-15	Trotz der oft aufwendigen und anstrengenden Auftritte (Rockgruppen müssen z. B. ständig auf-und abbauen, dazu proben) also allemal ein schöner Urlaub.	96:103	0:150	abbauen
26120215_1986_10_10_01_075.tcf.xml-7-19	Nachkontrollen ergaben, daß mit Unterstützung des Kombinates in Jena große Anstrengungen unternommen wurden, um die angestauten Reparaturen abzubauen und die Wartezeiten zu verkürzen.	140:149	0:183	abbauen
26120215_1989_07_26_01_156.tcf.xml-20-11	Als wichtigste Aufgabe sieht es Andreotti an, die hohe Staatsverschuldung abzubauen und die Wirtschaft seines Landes auf die Einführung des EG-Binnenmarktes Vorzubereiten.	74:83	0:171	abbauen
baumstark_encyclopaedie_1835-3348-26	Ist der Bruch abgebaut, und entsteht für die Oberfläche kein Schaden, dann stürzt man sie am besten zusammen, nachdem man die Pfeiler vollends abgebaut hat.	143:151	0:156	abbauen
baumstark_encyclopaedie_1835-3425-29	Auch kennt man in der Grafschaft Mark einen sogenannten Stoßbau, indem man 12–15 Lachter hohe Pfeiler mit Strecken unterfährt und ausrichtet und dann in verschiedenen Stößen auf einmal abbaut, oder aber indem man Pfeiler von unbestimmter Höhe von unten nach oben durch Stöße abbaut, welche man wechselweise vor-und rückwärts treibt.	185:191	0:332	abbauen
baumstark_encyclopaedie_1835-3477-40	Hierauf wird jedes Zwischenfeld gerade so abgebaut, nur in der Reihenfolge, daß man von den drei Querfeldern, die das Eine gibt, die beiden äußersten zuerst anlegt, und wenn diese verstürzt sind, das mittlere ebenso abbaut und versetzt.	216:222	0:236	abbauen
baumstark_encyclopaedie_1835-3510-14	Ist man mit solchen Abbauen ganz hinauf gekommen, so sucht man die Pfeiler abzubauen, indem man auf einem derselben einen Centralschacht so abteuft, daß man alle andern wo möglich mit Abbaustrecken erreichen kann1).	75:84	0:215	abbauen
baumstark_encyclopaedie_1835-3530-19	Dieser Bau wird von ihm wegen der Wasser und Wetter bald verlassen und das noch stehende Erz nicht mehr abgebaut.	104:112	0:113	abbauen
beck_eisen01_1884-8131-33	Wie an wenigen Plätzen Europas hatte die Natur auf Elba die reichsten Schätze des besten Eisenerzes aufgehäuft, und wir dürfen annehmen, dass kein Eisenerzlager in Europa so früh durch unterirdischen Bergbau abgebaut wurde.	208:216	0:223	abbauen
beck_eisen02_1895-1004-17	Die reichen Mittel, die über der Thalsohle lagen und durch Stollen aufzuschliessen waren, wurden rasch abgebaut, dann aber verliessen die meisten durch den leichten Erwerb zu Abenteuern geneigten Bergleute die Bergwerke, um an einem andern Orte, wo man „fündig“ geworden war, in gleicher Weise ihr Glück zu versuchen.	103:111	0:317	abbauen
beck_eisen02_1895-1009-4	Die reichen Erzmittel waren abgebaut, die Ausbeute liess nach, die fahrenden Bergleute sahen sich nach lohnenderer Arbeit um.	28:36	0:125	abbauen
beck_eisen02_1895-13263-28	Er streicht aus dem Kamme eines schmalen Bergrückens in einer langen Felsenreihe zu Tage aus und wurde an vielen Stellen ohne einheitlichen Plan, höchst unregelmässig durch Tagebau abgebaut.	181:189	0:190	abbauen
beck_eisen02_1895-1381-74	Wo mächtige Erzlager waren, enstanden grössere Tagebaue, wie schon in ältester Zeit auf der Insel Elba, am Erzberg bei Eisenärz, zu Hüttenberg in Kärnten u. s. w. Aber auch durch regelmässigen Gangbergbau wurden schon im Mittelalter die Eisenlager ausgebeutet, und in der zweiten Hälfte des 15. Jahrhunderts nahm der Bergbau einen so allgemeinen Aufschwung, dass auch viele grössere Eisenerzlager durch regelrechte Stollen, Schächte und Strecken erschlossen und abgebaut wurden.	462:470	0:478	abbauen
beck_eisen02_1895-18933-5	4. Sie müssen die Grube abbauen bis auf das Grundwasser (vive eau).	24:31	0:67	abbauen
beck_eisen02_1895-19646-33	3. Weil die meisten Kohlenlager in diesen Gegenden, wie auch in Lord Dudleys Besitzungen, 10, 11 bis 12 Ellen mächtig waren und zu Tage ausgingen, wo sie durch Tagebau abgebaut wurden.	168:176	0:184	abbauen
beck_eisen02_1895-703-21	So wird im Harz bei Muckshol, welches etwa 12000 Schritt von Nordhausen entfernt liegt, Eisenstein gegraben, welcher nahezu abgebaut zu sein scheint, und der Mennige ähnlich erscheint.	124:132	0:184	abbauen
beck_eisen02_1895-8983-27	Seine Oberfläche ist deshalb hier überall von Tagebauen und unterirdischen Abbauen durchwühlt, aber nur erst ein sehr kleiner Teil der vorhandenen kolossalen Erzmasse ist bis jetzt abgebaut.	181:189	0:190	abbauen
beck_eisen03_1897-14128-14	Dazu kam, dass das wichtigste Eisensteinlager, der Stahlberg, zum grossen Teil abgebaut war, so dass die Landesregierung durch eine Verordnung vom 14. Nov. 1726 die Förderung beschränken musste.	79:87	0:194	abbauen
beck_eisen03_1897-15224-3	Sobald der Lindstein abgebaut war, gingen die Luppenfeuer ein.	21:29	0:62	abbauen
beck_eisen03_1897-17045-9	Sie wurden auf Rechnung der „Madame d’ Hayange abgebaut, die sie auf ihren Hütten zu Sainte-Fontaine und Creutzwald verschmolz.	47:55	0:127	abbauen
berg_ostasien04_1873-4792-15	Von der königlichen Admiralität war die Weisung eingetroffen, dass alle für Civilmitglieder bestimmten Kajüten abgebaut werden sollten.	111:119	0:135	abbauen
humboldt_aequinoktial03_1859-726-26	Auch spricht man hier nur von Quadratstangen Eiern, wie wenn man ein Bodenstück, unter dem Mineralien liegen, in Lose teilte und ganz regelmäßig abbaute.	145:152	0:153	abbauen
humboldt_gutachten_1838-60-41	Von Meissen bis Munzig wird das noch ganz unbekannte Sienit-und Thonschiefergebirge untersucht, bei Scharfenberg und an andern Punkten setzen reiche Silbergänge darin auf; das Freiberger Gneusgebirge wird in möglichst tiefster Sohle aufgeschlossen, und das Erzmittel so tief abzubauen sein, als es voraussichtlich niedersetzt; über unbekannte Gebirgstheile wird in unbekannten Tiefen Belehrung erhalten, und der bergmännischen Thätigkeit noch auf Jahrhunderte Nahrung auf diesem Zuge gegeben; das Alles leistet das neue Unternehmen.	275:284	0:532	abbauen
nn_maehrisches166_1893-368-17	Aber wir wünschen sie Herrn Baumann gewiß, ebenso, daß die „Goldgrube der Smetana-Opern bald abgebaut werde.	93:101	0:108	abbauen
quenstedt_mineralogie_1854-11664-6	Man muß daher das ganze Gestein abbauen, was zuweilen nicht mehr als ⅓ p. C. Erz enthält.	32:39	0:89	abbauen
quenstedt_mineralogie_1854-11683-34	In Spanien gedenkt schon Plinius des Vorkommens in Lusitania (Portugal) und Gallaecia (Gallicien, der nordwestlichen Ecke der Halbinsel), auch fing man 1787 im Granit von Monte-del-Ray dieselben wieder abzubauen an, und die Londoner Industrieausstellung 1851 hatte Erzproben aus den Provinzen Orense, Lugo und Zamora.	202:211	0:317	abbauen
quenstedt_mineralogie_1854-14077-13	77 Flötze von 2′— 14 ′, zusammen 238 ′ mächtig, werden abgebaut.	55:63	0:64	abbauen
quenstedt_mineralogie_1854-14158-25	Geognostisch bekannt sind die Kohlen in der Wälderthonformation, welche zu Preußisch-Minden, am Deister im Bückeburgischen, zu Neustadt am Rübenberge in Hannover rc. abgebaut werden.	166:174	0:182	abbauen
