dataID	context	indices_target_token	indices_target_sentence	lemma
26120215_1967_02_22_01_327.tcf.xml-96-4	Gemächlich verspeiste sie die Eintagsfliege weiter. ohne sich um den Gelbrandkäfer zu kümmern.	30:43	0:94	Eintagsfliege
26120215_1969_02_05_01_044.tcf.xml-67-12	Nur ein Narr kann heute das sozialistische Deutschland noch für eine historische Eintagsfliege halten.	81:94	0:102	Eintagsfliege
26120215_1969_09_16_01_103.tcf.xml-2-38	im SpineUenfelder Ernst-Grube-Stadion trafen sich Hunderte Mitarbeiter der Verlage und Druckereien unserer Hauptstadt zu Ihrem alljährlichen traditionellen Betriebssportfest Der Direktor des Berliner Verlages, Rudolf Barbarino, sprach die Hoffnung aus, daß die sportliche Betätigung keine Eintagsfliege sein werde.	289:302	0:314	Eintagsfliege
26120215_1972_04_07_01_145.tcf.xml-21-6	Mit diesem Einsatz, der keine Eintagsfliege sein soll. — schon im letzten Jahr wurde über den Fleiß dieser Hausgemeinschaft berichtet konnte ein Teil des Vertrages, den die Hausgemeinschaftsleitung mit dem Gartenamt abgeschlossen hat, sehr gut realisiert werden.	30:43	0:262	Eintagsfliege
26120215_1972_04_28_01_134.tcf.xml-4-10	"In der Geschichte der Straßen-Weltmeisterschaften hat es viele.. Eintagsfliegen""' gegeben."	65:79	0:90	Eintagsfliege
26120215_1973_08_31_01_205.tcf.xml-8-16	"Andererseits brennen die Spieler naturlich darauf zu beweisen daß die hohe Schlappe beim FC Hansa eine Eintagsfliege war. V.'onn das „Nervenkostüm"" des BFC in Ordnung ist, dann wird er den Überi aschungs -Tabellenführer Zwick-rj Eewiß auch voll fordern Viel wird vom Abschneiden der Berliner abhangen, ob sie die Kr< Mse des Kontrahenten bereits frühzeitig stören können."	103:116	0:371	Eintagsfliege
26120215_1975_02_05_01_085.tcf.xml-14-11	"Auch das Kabarett des Verlages Neues Deutschland"", die.. Eintagsfliegen"", erntete viel Beifall."	57:71	0:95	Eintagsfliege
26120215_1980_04_26_01_066.tcf.xml-10-11	Dieser Lauftreff soll weder für uns noch für die Teilnehmer eine Eintagsfliege bleiben.	65:78	0:87	Eintagsfliege
26120215_1983_03_17_01_194.tcf.xml-5-4	Ist das eine „Eintagsfliege Ist Ihnen in der Halle, in der Sie zumeist einkaufen, dergleichen noch nicht aufgefallen?	14:27	0:117	Eintagsfliege
26120215_1983_05_14_01_437.tcf.xml-11-13	7. Mittagspause, 8. Seifenblase, 9. Regentropfen, 10. Wiegenfest, 11. Eintagsfliege, 12. Gewissen, 13. Siebenschläfer, 14. Seitensprung, 15. Laban, 16. Seerose, 17. Darmstadt, 18. Anverwandte, 19. Grobian, 20. Wandervogel, 21. Anwalt, 22. Reisebüro, 23. Sandalen, 24. Redewendung, 25. Leseratte, 26. Hiob, 27. Vorgarten.	70:83	0:320	Eintagsfliege
26120215_1986_11_08_01_399.tcf.xml-1-13	Wenn 26.... Lg7?! 27. 45. organische Verbindung, 48. spa-16. Eintagsfliege, 17. Redewendung. im ungarischen Szirak.	61:74	0:115	Eintagsfliege
bechstein_dunkelgraf_1854-1902-25	Auch die Folgezeit wird aus ihrem Schlamme die unaustilgbare Brut solchen Gewürms erzeugen, aber sein Loos wird immerdar dasselbe sein, das Loos der Eintagsfliegen, die aus den ekeln Larven im Morast entstehen, heute uns umschwärmen und morgen dahin sind.	149:163	0:255	Eintagsfliege
boelsche_liebesleben01_1898-301-6	Die Kopfleiste S. 10 stellt entsprechend Eintagsfliegen dar, unten im Wasser Larven, rechts und links je ein Exemplar bei der letzten Häutung, oben die fertigen, liebesfähigen Fliegen.	41:55	0:184	Eintagsfliege
boelsche_liebesleben01_1898-526-55	Und ihr wunderbarer Erdentraum blieb der gleiche, als an Stelle der Palmfarne und Araukarien jener Juraperiode über ihren Strom der Fichtenhain der Tertiärzeit seine Äste hing, Äste, von denen als goldenes Harz niederthränte, was später verhärtet Bernstein geworden ist und dir in seinem Innern noch heute oft den Sylphenleib einer uralten Eintagsfliege zeigt.	340:353	0:360	Eintagsfliege
boelsche_liebesleben01_1898-5496-26	Eine solche Gruppe waren die Schmetterlinge, eine waren die Käfer, eine die Fliegen, eine die Wanzen, eine die Heuschrecken, Libellen und Eintagsfliegen.	138:152	0:153	Eintagsfliege
boelsche_liebesleben01_1898-995-5	Licht strömt zurück auf diese Eintagsfliegen am Bach, diese Fische im Ozean.	30:44	0:76	Eintagsfliege
boelsche_liebesleben01_1898-998-4	Dieser Fisch, diese Eintagsfliege ist Christus, ist Goethe, ist Rafael.	20:33	0:71	Eintagsfliege
boerne_paris03_1833-290-12	Ist der ein Mann des Jahrhunderts, der mit solchem Herzen einer Eintagsfliege die Welt umfaßt?	64:77	0:94	Eintagsfliege
brehm_thierleben01_1864-5014-20	Jhre Nahrung besteht noch immer hauptsächlich in Kerbthieren, zumal Abend-und Nachtschmetterlingen, Käfern, Haften, Mücken, Eintagsfliegen; einzelne fressen auch Früchte.	124:138	0:170	Eintagsfliege
brehm_thierleben06_1869-14181-31	Daß sie für die zarten Jnsekten übrigens durchaus die Bedeutung der Trichinen haben, ergab sich aus den Fällen, wo nach Einwanderung von etwa 40 jungen Gordien die Larven der Eintagsfliegen zu Grunde gingen.	175:189	0:207	Eintagsfliege
brehm_thierleben06_1869-8742-14	Man kann diese Tänze bei uns zu Lande am besten beobachten an der gemeinen Eintagsfliege (Ephemera vulgata), weil sie die größte ist, am häufigsten in Deutschland und zwar schon im Mai vorkommt und sich in Folge ihrer dunkeln Färbung am schärfsten gegen den Abendhimmel abgrenzt.	75:88	0:279	Eintagsfliege
brehm_thierleben06_1869-8764-52	Sie nennen sie „Manna“ und wenn ihre Zeit gekommen ist, so pflegen sie zu sagen: „das Manna fängt an sich zu zeigen; das Manna ist diese Nacht hänfig, im Ueberfluß gefallen“, wodurch sie entweder auf die erstaunliche Menge von Nahrung, welche die Eintagsfliegen den Fischen bieten, oder auf die reiche Fülle ihrer Netze beim Fischfange anspielen wollen.	247:261	0:353	Eintagsfliege
frapan_fluegel_1895-2258-4	Aber solch eine arme Eintagsfliege, widerstandslos und zerbrechlich, die goldig schillernden Häutchen zerfetzt, der Glanz abgestreift, die zarten Flügel verbogen und zerknickt, und all’ das durch ihn – schändlich!	21:34	0:213	Eintagsfliege
haeckel_weltraethsel_1899-3032-40	Unser eigenes „Menschenwesen“, welches in seinem anthropistischen Größenwahn sich als „Ebenbild Gottes verherrlicht, sinkt zur Bedeutung eines placentalen Säugethiers hinab, welches nicht mehr Werth für das ganze Universum besitzt als die Ameise und die Eintagsfliege, als das mikroskopische Infusorium und der winzigste Bacillus.	254:267	0:330	Eintagsfliege
holz_hamlet_1889-15-15	Ein Band Gedichte, der für die damalige Stimmung des jungen Poeten bezeichnend genug „Eintagsfliegen“ betitelt war, mochte wohl die meiste Schuld daran getragen haben.	86:100	0:167	Eintagsfliege
holz_hamlet_1889-16-21	Als psychologisch bedeutsam darf uns jedenfalls auch der Umstand gelten, dass der junge Lyriker die weitaus grösste Mehrzahl dieser „Eintagsfliegen“, denen allzugrosse Originalität allerdings nicht nachgerühmt werden kann, in den Sezirsälen der Anatomie verfasst hatte.	133:147	0:269	Eintagsfliege
holz_hamlet_1889-18-24	Erst die Erfahrung, dass seine „Eintagsfliegen“ das in Wirklichkeit gewesen waren, wofür er sie prophetischen Gemüths ausgegeben hatte, nämlich Eintagsfliegen, deren kläglicher Existenz die Lumpenstampe bald ein jähes Ende bereitet hatte, mochte den Ausschlag gegeben haben.	144:158	0:274	Eintagsfliege
klingemann_nachtwachen_1805-282-16	Leider aber kommt für sie die Stunde nur zu früh, in der sie und ihre Eintagsfliegen mit ihnen sterben müssen. —	70:84	0:112	Eintagsfliege
menzel_literatur02_1828-2676-11	Die meisten scheinen es aber zu fühlen, daß sie gleich Eintagsfliegen nur bis zum Sonnenuntergang leben, darum stechen und beißen sie sich lustig herum, so lange sie können.	55:69	0:173	Eintagsfliege
nn_nrhz207i_1849-181-15	Die gottbegnadete Partei hält heute unter der Anführung des königl. schwarz-weißen Landraths Schroeder (einer Eintagsfliege des Brandenburger Domklubs) eine amtliche Berathung in Lechenich — worin vielleicht einigen Herren Pastores Gelegenheit gegeben wird, sich in herzbrechendem Lamento über die Verderbtheit des verblendeten Volks abzuquälen und die alte Geschichte vom kreisenden Berg und der Maus aufzuführen; Alles für Gott, König und Junkerschaft!	110:123	0:454	Eintagsfliege
nn_nrhz297b_1849-34-15	— Hier einige Titel von Blättern, die während der glücklichen Wahlperiode von 1849 als Eintagsfliegen in Paris auf den Boulevards ausgerufen wurden und meist erklärende Canards sind:	87:101	0:182	Eintagsfliege
rossmaessler_suesswasseraquarium_1857-638-23	3. Larve und 4. 5. Puppen der großen Libelle, Aeschna grandis; die Larve 5 hat ihre Fangmaske nach der Larve einer Eintagsfliege ausgestreckt.	115:128	0:142	Eintagsfliege
treitschke_geschichte05_1894-3174-13	Scherzbilder und Rebus kamen auch in Deutschland in die Mode, und diese Eintagsfliegen fanden überall unmäßige Beachtung, weil ein ernsthaftes öffentliches Leben sich noch kaum entwickelt hatte.	72:86	0:194	Eintagsfliege
vogt_briefe01_1851-6608-2	Skizze einer Eintagsfliege (Ephemera) zur Erläuterung des Blutlaufes.	13:26	0:69	Eintagsfliege
vogt_thierstaaten_1851-1326-16	Schon sah man hier und da über den Gesträuchen jene auf und ab wogenden Gesellschaften leichter Eintagsfliegen, die wie unbestimmte Rauchwölkchen an den Hecken hinschwebten und im Glanze der Abendsonne vergaßen, daß ein schneller Tod ihrer kurzen Freude ein Ende machen werde.	96:110	0:276	Eintagsfliege
wilamowitz_aristoteles01_1893-1523-7	Platon hat die ganze schar der tragischen eintagsfliegen verachtet:	42:56	0:67	Eintagsfliege
