dataID	context	indices_target_token	indices_target_sentence	lemma
26120215_1990_05_14_01_201.tcf.xml-5-1	"Ein Mißklang: „Jahrestag"" vom VE Rennstall Müggelsee mit Karin Tomzik startete, wurde Zweiter, obwohl von Mariendorf für den Hengst ein Vierteljahr Startverbot und für Trainerin/Fahrerin Karin Tomzik vier Wochen Fahrverbot verfügt wurden."	4:12	0:238	Mißklang
aston_leben_1847-601-55	Gerade die liebenswürdige Kindlichkeit, vereinigt mit einem tiefsinnigen Zug, der Zauber einer seltenen Harmonie, der, alle Gegensätze versöhnend, über ihr ganzes Wesen ausgebreitet war, mußten einen Mann fesseln, den Denken und Leben in allen Widersprüchen herumgeworfen; der gerade nach einer Harmonie suchte, in der die schreienden Mißklänge aufgelöst würden.	335:344	0:362	Mißklang
beyer_poetik01_1882-4784-9	Ebenso führt die zu häufige Wiederholung desselben Vokals zum Mißklang (== Kakophonie), z. B.:	62:70	0:94	Mißklang
beyer_poetik01_1882-7723-51	Früher waren wohl die meisten Nebensilben selbst betonte Wurzeln; sie lehnen sich aber mit der Zeit an bedeutungsvolle Wurzeln an, verloren ihre Selbständigkeit und wurden Vor-oder Nachsilben, die vom Stamm getrennt nunmehr tot sind, z. B. Verhör, Heimat, Heirat, Trübsal, Unsterblichkeit, Mißklang.	290:298	0:299	Mißklang
bismarck_erinnerungen01_1898-2580-27	In den Streit wohlthuender Gefühle für junge Auerhühner einerseits und Wiedersehn von Frau und Kindern andrerseits tönte Ihr Commando:, an die Pferde ‘ mit schrillem Mißklang.	166:174	0:175	Mißklang
brehm_thierleben02_1865-16828-2	Zuerst sollten Mißklänge aller Art ihn aus seiner Ruhe schrecken.	15:24	0:65	Mißklang
brehm_thierleben06_1869-14813-64	Jndem wir diesen reichhaltigen Abschnitt schließen, hegen wir die Hoffnung, daß diejenigen Leser, welche sich nicht durch die Ueberschriften und den an sich nicht einladenden Gegenstand haben abschrecken lassen, durch das spannende Jnteresse an der Verkettung der Thatsachen volle Entschädigung für den Abgang des poetisch oder gemüthlich Anziehenden gefunden haben, möchten aber überhaupt daran mahnen, daß die vermeintlichen Mißklänge in der Natur ausgeglichen werden, wenn man auf einer höheren Warte sich einen erweiterten Gesichtskreis verschafft hat.	427:436	0:556	Mißklang
curtius_alterthum01_1875-1087-51	Wer Sold giebt, macht auch Ansprüche, denen sich der Empfangende nicht entziehen kann, und da, wo die lockende Aussicht auf Gewinn poetische Tafelrunden bildete, welche sich um freigebige Fürsten, wie Pisistratos und Hiero, sammelten, da traten auch mancherlei Schäden höfischer Kunst und mancherlei Mißklänge, selbst bei so hervorragenden Geistern, wie Pindar, Simonides, Ibykos zu Tage.	300:309	0:388	Mißklang
ebers_koenigstochter03_1864-2998-2	„Kein Mißklang stört die Ruhe meines Gemüths, kein Augenblick der Unzufriedenheit drängt sich in den scheinbar einförmigen Lauf eines Lebens, welches jetzt, nach vielen Jrrungen und Jrrfahrten, einzig der Betrachtung Gottes, der Wissenschaft, und somit der Vorbereitung der Seele auf das Leben nach dem Tode gewidmet ist.	6:14	0:321	Mißklang
engel_poetik_1806-1411-18	Der Wohllaut hört im Zwist des Guten und des Bösen; Vermag der auch, in sich den Mißklang aufzulösen?	81:89	0:101	Mißklang
falke_trachten01_1858-1911-42	Indeß dürfen wir ihrem Geschmack wohl mehr Feinheit zutrauen, als den Klosterkünstlern, die, in ihrer einsamen Zelle dem Leben der großen Welt und dem Anblick feiner Damen fern bleibend, keineswegs einen gebildeten Farbensinn verrathen und grelle und schreiende Mißklänge, wie z. B. Grün und Blau, in den Anzügen vornehmer Frauen unvermittelt zusammenstellen.	262:271	0:359	Mißklang
fontane_brandenburg02_1863-2886-11	Das Wesen dieser Art von Existenzen ist die Disharmonie, der Mißklang, der Widerstreit.	61:69	0:87	Mißklang
goethe_leben03_1814-447-24	Das was ich hier gedrängt und in einigem Zusammenhange vortrage, tönte zu jener Zeit, als Ruf des Augenblicks, als ewig zwiespältiger Misklang, unzusammenhängend und unbelehrend in unseren Ohren.	134:142	0:195	Mißklang
gottschall_poetik_1858-3181-12	Doch ist Achtsamkeit auf den Hiatus unerläßlich, da ein mit seinen Mißklängen und außerdem mit harten Elisionen ausgestattetes Gedicht einen durchaus unkorrekten und schülerhaften Eindruck macht.	67:77	0:195	Mißklang
heckert_schulgesetzgebung_1847-1650-43	Der Schullehrer muß allen Fleiß daran wenden, daß sowohl bei dem Vorsprechen, als bei dem Nachsprechen sämmtlicher Kinder, Ton und Nachdruck auf die Worte gelegt werden, auf welche es ankommt; damit der äußerst widrige, singende und einförmige Mißklang, mit welchem die Kinder gewöhnlich eine biblische Stelle hersagen, sich aus den Schulen verliere.	244:252	0:350	Mißklang
michelis_reiseschule_1869-2106-36	Sind zwei Menschen, die sich vorher nicht kannten, erst einmal mehre Tage lang von früh bis spät zusammen gewesen, in belebtem, traulichem Zwiegespräch intim geworden, und es findet sich ein leiser Mißklang, oder nur Einer von Beiden fühlt das Bedürfniß zeitweiliger Veränderung, so ist in der Regel ein völliger Bruch oder eine dauernde Erkaltung die Folge, während die junge Freundschaft, wenn man ihr Zeit zum Wachsthum gelassen und sie nicht künstlich getrieben hätte, ein kräftiger, tiefgewurzelter Baum geworden wäre.	198:206	0:523	Mißklang
oberwinder_buschoff_1892-119-4	Kein religiöser oder sonstiger Mißklang hat je das treffliche Einvernehmen getrübt, in welchem sie mit aller Welt lebten.	31:39	0:121	Mißklang
schubin_vollmondzauber01_1899-1107-22	Er ärgerte sich über die Glocken, eine von ihnen war gesprungen, das hörte er ganz deutlich, es brachte einen Mißklang in die dröhnende, schwirrende Feierlichkeit.	110:118	0:163	Mißklang
treitschke_geschichte05_1894-1224-8	Auch der türkische Gesandte Shekib Pascha vermehrte die Mißklänge dieses seltsamen Concerts; er gehorchte blindlings den Rathschlägen des österreichischen Bevollmächtigten Neumann, der ausdrücklich beauftragt war sich seiner zu bemächtigen (s’ emparer).	56:65	0:253	Mißklang
vischer_aesthetik0201_1847-711-31	Tritt aber nicht als Farbe ihres Kleids, sondern anderswie ein Gelb in ihre Nähe, so kann durch die verschiedensten anderweitigen Farbentöne, Schatten die sich dazwischen ziehen, der Mißklang sich aufheben.	183:191	0:206	Mißklang
vischer_aesthetik030204_1857-1159-100	2. Die Musik, obwohl das Gefühl und damit vorzugsweise das Individuelle der Empfindungen, Stimmungen, Affecte, ihr Gebiet ausmacht, steht doch in Beziehung auf die Gesetze der künstlerischen Behandlung und Darstellung wesentlich auf der Seite des directen Idealismus, sie kann nur harmonische oder die Disharmonie sogleich wieder auflösende Tonfolgen und Tonverbindungen dulden, sie kann nichts Häßliches sich fixiren lassen (§. 765), sie fordert, daß das Einzelne und das Ganze schön sei, in Wohlklang und Ebenmaaß sich bewege, sie hat es mit dem Gehör zu thun, das den Mißklang direct als Verletzung fühlt und die Seele ihn als solchen fühlen läßt.	571:579	0:650	Mißklang
vischer_aesthetik030205_1857-3107-64	Diese Aussicht darf nicht zu entwickelt sein, wenn sie nicht zu einem gemeinen und trivialen Begriffe von Gerechtigkeit führen und überdieß in die Breite des Empirischen, das neben dem idealen Ausschnitte des Drama’s eigentlich nicht existirt, ablenken soll; sie darf nicht fehlen, wie am Schlusse vom Don Carlos und in großen Schicksals-und Effect-Stücken, die mit einem reinen Mißklang endigen.	379:387	0:396	Mißklang
wackernagel_poetik_1873-4626-64	Denn die Sinne haben auf die Seele, der sie das äusserlich Wahrgenommene und Empfundene mittheilen, eine so entschiedene Einwirkung, und Lust oder Unlust der Sinne befördern oder stören so sehr die Seelenthätigkeit, dass auch eine sprachliche Darstellung, welche dem Gehör wohlgethan hat, leichter verstanden, leichter überschaut, leichter reproduciert wird als eine, die das Gehör durch Missklang verletzt.	388:397	0:407	Mißklang
waiblinger_phaeton01_1823-374-12	Wer sie aber anrührt mit täppischen Händen, der läßt einen ewigen Mißklang zurück.	66:74	0:82	Mißklang
waiblinger_phaeton01_1823-608-3	Da war aller Mißklang weg aus meiner Seele, und in meinem tiefsten Jnnern klang ’s: nur sie, nur sie!	13:21	0:101	Mißklang
wilamowitz_aristoteles01_1893-683-28	Aber seine grossen taten lebten, und sein über verdienst dankbares volk ruhte nicht, bis es für seine taten einen andern abschluss gefunden hatte als den schrillen misklang der flucht des geächteten oder den schlimmeren der faulen paschaexistenz. da er ihnen das gefürchtete leid nicht antat, erzählten sie, er wäre freiwillig gestorben, als er sich nicht anders der forderung des barbaren entziehen konnte, wider Hellas zu fechten. das glaubten die Athener schon, als Perikles starb. jeder der die zeiten genug kannte, um zu wissen, dass die flucht fünf jahre vor dem tode des Xerxes stattgefunden hatte, und dass Xerxes der letzte gewesen war, der einen zug gegen Hellas unternommen hatte, konnte gar nicht anders als Themistokles zu Xerxes kommen lassen. das ist sogar die verbreitete ansicht geblieben; es war ja auch ungleich wirkungsvoller. wer dagegen auch das wusste, das zwischen der flucht und der belehnung mit Magnesia jahre lagen, der hatte eine leere zeit, in welcher die alten fabeln bequem platz fanden und für jede neue raum blieb. neben der verschönenden liebe schwieg auch der hass nicht. sowol dem philosophischen staatsmanne, der Samos gegen Athen mit erfolg verteidigte, wie dem philosophischen freunde des Perikles hängten die feinde hochverräterische schlechtigkeit an, indem sie erzählten, dass Themistokles mit ihnen beziehungen unterhalten hätte. die oligarchen, die den erbauer des hafens und der flotte als stifter der verfluchten demokratie betrachteten, mochten dem Ephialtes womöglich schon bei lebzeiten vorrücken, dass er gegen den Areopag nur als werkzeug des Themistokles sich erhübe. endlich als der Perser wieder in Lampsakos und Myus gebot, der hafen geschleift war und die demokratie sich mühselig vom tiefsten falle erhob, trat ein ganz neuer bericht über die flucht des Themistokles mit dem entschiedensten anspruch auf wahrheit hervor. was Thukydides erzählt, hat sich im altertum neben der legende behauptet; heut zu tage glaubt man ihm blindlings. darf man das, und wenn man ’s darf, wo hat Thukydides die wahrheit her?	164:172	0:2064	Mißklang
