dataID	context	indices_target_token	indices_target_sentence	lemma
burckhardt_cicerone_1855-12284-24	Von den Statuen Papst Urbans ist diejenige am Grabe (im Chor von S. Peter) durch besonders niedliche Einzelpartien dieser Art, durchbrochene Manschetten und Säume etc., diejenige im grossen Saal des Conservatorenpalastes dagegen durch kecke Effectberechnung auf die Ferne merkwürdig.	141:152	0:283	Manschette
falke_trachten02_1858-1207-16	Der Krause am Halse entsprachen immer kleinere an den Händen, welche steif abstehende Art von Manschetten freilich den Gebrauch der Hände mannigfach erschwerte.	94:105	0:160	Manschette
falke_trachten02_1858-1657-40	Auch die Krause ist ein Allgemeingut geworden selbst bis auf das Landvolk hinaus, und, wenn irgend möglich, läßt sich auch die Handwerksfrau und selbst die Dienstmagd im sonntäglichen Putz oder wohl gar bei der Arbeit die krausen Manschetten nicht nehmen.	230:241	0:255	Manschette
falke_trachten02_1858-1840-46	Zu den Aermeln gehören stets die Manschetten, welche auf ’s genauste die Wandlungen des Kragens mitmachen: sowie die dicke Krause auf die Schulter herunterfällt, legen sich auch die gekrausten Manschetten auf die Arme zurück, und dem schlaffen Spitzenkragen folgen die gleichen spitzenumsäumten Manschetten, mit denen auch der Soldat sein Lederwamms und Büffelcollett verziert.	295:306	0:377	Manschette
falke_trachten02_1858-2068-4	Dadurch erleiden aber die Manschetten keine Aenderung, welche sich wie bei den Herren genau nach dem Kragen richten.	26:37	0:116	Manschette
falke_trachten02_1858-2512-40	Die Aermel schlossen ziemlich eng an, aber sie reichten kaum über den Ellbogen herab und waren hier in breiten verzierten „Palten“ umgeschlagen, aus denen bis zum Handgelenk die weißen, feinen, weitfaltigen Hemdärmel mit schlaffen Manschetten hervortraten.	231:242	0:256	Manschette
gutzkow_zeitgenossen01_1842-539-17	Er zog in lebhafter Unruhe seine Handschuhe aus und an, und zupfte so lange an seinen Manschetten, bis ich ihn erinnern mußte, daß sein Hemde zum Vorschein käme.	86:97	0:161	Manschette
heine_lieder_1827-54-16	Im nächt'gen Traum hab' ich mich selbst geschaut, Im schwarzen Gallafrack und seidner Weste, Manschetten an der Hand, als ging's zum Feste, Und vor mir stand mein Liebchen, süß und traut.	93:104	0:187	Manschette
krane_reitpferd_1856-1715-26	Die Anglomanie hat für das Pferd des Civilisten die Martignal so in allgemeine Anwendung gebracht, dass sie ein Uniformstück aller fashionablen Pferde, wie die Manschette eins der Herren geworden ist.	160:170	0:200	Manschette
kuernberger_amerikamuede_1855-849-7	Der hochgeputzte Neger in weißen Handschuhen und Manschetten, das zarte Phantasiestäbchen balancirend, an seinem Arme die schwarze Schöne, die im weißen Kleide mit Rosaschleifen ihren äthiopischen Teint vortheilhaft, wie sie meint, zu heben weiß, der kurze Dandy-Frack, die strahlende Uniform, die schwere Sammtrobe, der wallende Federhut — das Alles eilte auf einen Schauplatz voraussichtlicher Unreinlichkeit mit größtem Eifer.	49:60	0:429	Manschette
meyer_jenatsch_1876-1251-2	„Seine Manschetten sind so sauber und schmuck wie vordem sein Schulheft im Loch.“	7:18	0:81	Manschette
meyer_jenatsch_1876-534-13	Herr Waser aber klopfte den Staub des Handgemenges aus seinen Kleidern und zog Manschetten und Halskrause zurecht.	79:90	0:114	Manschette
michelis_reiseschule_1869-402-1	Die Manschetten sind angenäht und zwar doppelt und von der althergebrachten Art, nicht von der neumodischen mit Metallknöpfen, von einer Pariser Chemisière et Blanchisseuse de fin eigens für ihre Zwecke und zur Plage der Träger ersonnen.	4:15	0:237	Manschette
michelis_reiseschule_1869-404-3	Jede der beiden Manschetten hat am Saume, wo sie am Bund angenäht ist, einen Knopf, der nur geöffnet zu werden braucht, wenn beide ganz zurückgeschlagen werden sollen.	16:27	0:167	Manschette
mommsen_roemische03_1856-1593-11	Jene elegante Welt der duftenden Haarlocken, der modischen Bärte und Manschetten, so lustig es auch bei Tanz und Citherspiel und früh und spät beim Becher in ihr herging, barg doch in sich einen erschreckenden Abgrund sittlichen und ökonomischen Verfalls, gut oder schlecht verhehlter Verzweiflung und wahnsinniger oder bübischer Entschlüsse.	69:80	0:342	Manschette
mosen_galerie_1844-259-42	Es ist ein blühendes Matronengesicht in sauberem, weißem Häubchen, in schwarzem Obergewande, welches die rothen Aermel des Untergewandes freiläßt, mit einer goldenen Kette um den Leib; daran hängt der Rosenkranz, mit welchem nachlässig ihre mit feinen Manschetten umkräuselten Hände spielen.	252:263	0:291	Manschette
paul_titan01_1800-832-144	Der Exerzitienmeister mit der bunten Flughaut oder Rückenschürze eines gelben Sommerkleidchens gleichsam mit den gelben Oberflügeln eines Buttervogels, dessen dunkle Unterflügel das Gillet (wenn ers aufknöpft) vorstellen; — Wehmeier aber im geräumigen saftgrünen Flause hängend, den ein Zeltschneider um ihn gespannt zu haben scheint, und mit Unterleib und Schenkeln in der schwarzsammtnen Halbtrauer der Kandidaten pulsirend, die sie anlegen, ehe sie sich zur ganzen verkohlen — Falterle hat sein Glatteis von Beinkleidern plattirt um die Beine gegossen und jede Falte in diesen bricht sich in seinem Gesichte zu einer, als wäre dieses das Unterfutter von jenen; indeß an den Schenkeln des Schachtelmagisters die Wendeltreppe seiner Wickel-Modesten aufläuft — jener in Brautschuhen, dieser in Pumpenstiefeln — jener schnalzt als eine weiche schleimige Goldschleie empor mit den Bauchfloßfedern des Jabots, mit den Seitenfloßfedern der Manschetten und mit den Schwanzfloßfedern des an drei Hermelin-Schwänzchen hängenden trinomischen Würzelchens oder Zöpfleins; der Magister sieht in seinem grünen Flause bloß wie der grüne Schnäpel (Weißfisch) oder die Kaulquappe aus — herrlicher Abstich, wiederhol' ich! —	936:947	0:1208	Manschette
polenz_buettnerbauer_1895-5600-16	Er war wie ein feiner Herr angezogen, in schwarzen Sachen, mit weißem Vorhemdchen und Manschetten.	86:97	0:98	Manschette
raabe_odfeld_1889-2018-4	Da, drei Paar Manschetten und ein halbes Hemde — hatte denn der Kerl nichts an Proviant bei sich als den Bauerhahnen am Säbelgurt?	14:25	0:130	Manschette
storm_immensee_1852-231-13	Dann kam ein Päckchen mit feiner gestickter Wäsche zum Vorschein, Tücher und Manschetten, zuletzt Briefe von der Mutter und von Elisabeth.	77:88	0:138	Manschette
varnhagen_rahel02_1834-2787-13	Racine mußte große Kränkungen erleben, große Korrespondenzen führen, weil sein Sohn Manschetten angehabt hatte, und in einer gewissen Schule darum nicht mehr geduldet werden sollte, und mußte diesen jungen Menschen deßhalb schelten, und sich anklagen und entschuldigen!	84:95	0:269	Manschette
