dataID	context	indices_target_token	indices_target_sentence	lemma
blumenbach_anatomie2_1805-776-31	Er ist dicht, flachrundlicht, ohngefähr von der Form und Grösse einer glatten Castanie, verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel, und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knörhelchen verschiedener Grösse, die ohngefähr die Form von Pfeilspitzen haben.	171:181	0:358	artikulieren
blumenbach_anatomie_1805-533-78	— Bey den pecoribus vor der Geburt aus zweyen dicht an einander liegenden, die aber nachher durch Absorbtion der Scheidewände zu einer gemeinschaftlichen Röhre umgebildet werden. — Beym Pferd aus einer einzigen Hauptröhre (gamba Veget. Fr. le canon), an deren hintern Seitenrändern ein Paar weit kürzere unbewegliche Nebenröhren (Fr. les poinçons oder os epineux) wie angewachsen sitzen, so dass nur jene Hauptröhre mit dem Fesselknochen (Fr. le paturon) articulirt, welcher sich mit der ersten Phalanx eines der mittlern Finger in der Menschenhand, so wie der Hufknochen gewissermassen mit dem dritten oder Nagelgliede desselben vergleichen lässt. — Ueberhaupt aber ist diese äusserste Phalanx nach der Verschiedenheit der hornartigen Bedeckung derselben durch platte Nägel oder Krallen oder Hufe oder gespaltne Klauen u. s. w. selbst von verschiedner damit correspondirender Bildung.	455:465	0:885	artikulieren
blumenbach_anatomie_1805-773-31	Er ist dicht, flachrundlicht, ohngefähr von der Form und Grösse einer glatten Castanie, verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel, und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knöchelchen verschiedener Grösse, die ohngefähr die Form von Pfeilspitzen haben.	171:181	0:358	artikulieren
blumenbach_anatomie_1815-806-31	Er ist dicht, flachrundlich, ohngefähr von der Form und Grösse einer glatten Castanie, verläuft sich am obern Rande mit der einen Seite in einem knochichten Stachel, und articulirt auf der andern mittelst eines bewundernswerthen Ginglymus ohne seines Gleichen mit zwey kleinen Knöchelchen verschiedener Grösse, die ohngefähr die Form von Pfeilspitzen haben.	170:180	0:357	artikulieren
blumenbach_anatomie_1824-618-52	Beym Pferd aus einer einzigen Hauptrohre (gamba Veget. Fr. le canon), an deren hintern Seitenrändern ein Paar weit kürzere unbewegliche Nebenröhren, die Griffelbeine (Fr. les poinçons oder os epineux) wie angewachsen sitzen, so dass nur jene Hauptröhre mit dem Fesselknochen (Fr. le paturon) articulirt, welcher sich mit der ersten phalanx eines der mittlern Finger in der Menschenhand, so wie der Hufknochen gewissermassen mit dem dritten oder Nagelgliede desselben, vergleichen lässt.	292:302	0:486	artikulieren
blumenbach_anatomie_1824-720-20	Und da die Vögel weder wahre Nebenröhre (fibula), noch auch Fusswurzel (tarsus) haben, so articulirt ihre Schienbeinröhre unmittelbar mit der gedachten Mittelfussröhre.	90:100	0:168	artikulieren
blumenbach_knochen_1807-1442-28	Jener, das corpus, ist mit einer ungleich ausgeschweiften Gelenkfläche versehen, in welcher, wie gedacht, der Kopf des Hammers, wie in einer Pfanne articulirt.	148:158	0:159	artikulieren
clodius_poetik01_1804-3105-11	Um dies Werden darzustellen, müssen die Töne nicht blos als artikulirt getrennt, sondern noch als Continua, die sich rythmisch entwickeln, erscheinen.	60:70	0:150	artikulieren
goerres_volksbuecher_1807-152-102	Sie ordnen sich am nächsten jenen spätern Versuchen der Neuern bey, diese Literatur zu erweitern durch andere der großen Masse fremde Combinationen, mit denen vorher nie das Volk vertraut gewesen, die daher auch in ihrer Wirkung so wenig gedeihlich und so oft unnütz gewesen sind. Das Volk hat sie nicht mit der Liebe umfassen können, wie jene Früheren, mit denen es gleichsam aufgewachsen, und in welchen es erstaunt auf einmal sein eigenstes Eigenthum erkannte, und klar und deutlich im Worte ausgesprochen fand, was es wohl oft mit schwerer, dicker Zunge undeutlich nur articuliren konnte.	573:584	0:592	artikulieren
goethe_farbenlehre01_1810-4726-57	Wenn wir es von unserer Seite für nöthig und vortheilhaft hielten, nach den acht ersten Versuchen eine Uebersicht derselben zu veranlassen, so thut Newton dasselbige auf seine Weise, nach dem zehnten; und indem wir ihn hier zu beobachten alle Ursache haben, finden wir uns in dem Falle, unsern Widerspruch abermals zu articuliren.	318:329	0:330	artikulieren
holtei_vagabunden02_1852-1389-8	„Unglaublich, wie gut Sie meinen Namen artikuliren!	39:50	0:51	artikulieren
munzinger_japaner_1898-466-14	Dieselben werden in der Regel sehr rasch und in Nachahmung von Naturlauten nicht sehr artikuliert gesprochen, so daß sie etwas schwer zu verstehen sind.	86:97	0:152	artikulieren
nn_nrhz067b2_1848-252-31	Der Angeklagte beschränkt sich nicht darauf, den direkten Gegenbeweis gegen das Zeugniß des H.... zu führen, und dessen innere Unglaubwürdigkeit darzuthun, sondern hat auch eine Menge Thatsachen artikulirt, woraus hervorgehen soll, daß H.... von der Parthei des Grafen, namentlich durch dessen Hauptagenten, den Kaufmann von Stockum zu Düsseldorf zu falschen Zeugnissen gegen ihn und die Gräfin bestochen worden sei.	195:205	0:416	artikulieren
nn_nrhz090_1848-614-7	Soll ich also Herrn Grün die Summen artikuliren, die er vom November 1846 bis zum Februar 1847 für seine Thätigkeit in der Presse von mir beanspruchte und erhielt?	36:47	0:163	artikulieren
treviranus_biologie03_1805-380-35	1) Die Encriniten, Zoophyten, welche zunächst an die heutige Familie der Seefedern, und zwar vorzüglich an das Geschlecht Encrinus gränzen, und aus einem einfachen gegliederten Stiele, und einfachen, artikulirten, der Länge nach gespaltenen, auf ihrer innern Seite mit Flossen versehenen, auf dem Gipfel des Stiels rings um eine gemeinschaftliche artikulirte Basis sitzenden, und, bey der gemeinen Art, zusammengeschlagen einer unaufgeblühten Lilie ähnlichen Organen bestehen.	200:212	0:476	artikulieren
treviranus_biologie03_1805-447-3	Bey den Encriniten artikulirt ferner der Stiel mit den Armen durch mehrere Knochen, die eine ganz ähnliche Verbindung unter einander haben, wie die Knochen der Handwurzel des Menschen.	19:29	0:184	artikulieren
treviranus_biologie03_1805-825-9	In der Gegend von Eschweiler, wo man auch artikulirte, gereifelte Versteinerungen antrifft, die dem Equisetum giganteum L. ähnlich sind, fand man einen grossen Theil eines versteinerten starken Baums, welcher, der Rinde nach, zum Geschlechte der Palmen gehörte.	42:53	0:261	artikulieren
treviranus_biologie06_1822-2300-25	Hier findet man auf jeder Seite des Halses eine Vertiefung, worin ein Glied befestigt ist, mit dessen äusserm Ende platte, dreyeckige Lamellen artikuliren, die sich unter dem Vergrösserungsglase als sehr gefässreich und mit einem schleimigen Ueberzuge bedeckt zeigen.	143:154	0:267	artikulieren
vischer_aesthetik030204_1857-1991-49	Zunächst treten uns hier, in ähnlicher Antithese zu den Schlagsaiteninstrumenten, wie Oboe zur Flöte, Trompete zum Horne, entgegen die eigentlichen Lautinstrumente, die Reißinstrumente mit stark widerstehenden und dünn lautenden Saiten (namentlich Metallsaiten), Cither, Guitarre, Mandoline u. s. w. Sie articuliren außerordentlich scharf, haben nach oben zu feine, spitze, unendlich distincte, nach unten harte, kräftig stoßende Töne, aber wenig Nachhall, sie sind eindringlich, aber das Weiche, Warme der Stimme und der Blasinstrumente fehlt, so lebendig sie auch besonders durch schnelles Hingleiten auf Accordtönen (Arpeggiren) auf Phantasie und Gemüth wirken können.	304:315	0:671	artikulieren
vischer_aesthetik030204_1857-537-2	Die Sprache articulirt den Ton durch die abschließende Kraft des Mitlauters zum Ausdruck des Bewußtseins und nur mittelbar durch dieses zum Ausdruck des Gefühls.	12:22	0:161	artikulieren
vogt_briefe02_1851-535-61	Bei den Haien und Rochen, wo das Maul so weit nach hinten auf der Bauchfläche angebracht ist, wird der vom Schädel getrennte Oberkiefer einfach mit dem Unterkiefer durch ein Gelenk verbunden und das Gelenk durch das obere Stück des Zungenbogens an dem Schädel aufgehängt, während bei den Seekatzen der Unterkiefer noch unmittelbar an einem knorpeligen Fortsatze des Schädels articulirt.	375:385	0:386	artikulieren
vogt_briefe02_1851-5741-27	Man hat bis jetzt noch kein Volk gefunden, welches derselben entbehrt hätte; es liegt mithin die Sprachfähigkeit nicht in den Organen, welche die Laute artikuliren, sondern vielmehr in der Ausbildung des Gehirnes, welches den von ihm elaborirten Gedanken gewisse Muskelbewegungen, die bestimmte Laute hervorbringen, zum Ausdrucke dienen läßt.	152:163	0:342	artikulieren
wernicke_symptomencomplex_1874-837-40	Eine an diesem Tage vorgenommene Untersuchung ergab nun Folgendes. Pat. kann, bei voller Beweglichkeit der Zunge und der Lippen, kein einziges Wort sprechen, nur Sylben mit dem Buchstaben a und einem stummen Anhang, meist m, articuliren.	225:236	0:237	artikulieren
