dataID	context	indices_target_token	indices_target_sentence	lemma
2532889X_1984-03-27_01_120.tcf.xml-15-18	"Im Laufe von 35 Jahren wechselte sie neunmal den Standort und wurde erst Mitte des 19. Jahrhunderts zu Füßen des „Götterberges"" endlich heimisch,"	103:108	0:145	Fuß
26120215_1946_06_28_01_025.tcf.xml-31-46	Sie schämte sich sogar des väterlichen Berufes, und hatte in der Schule einmal gelogen, ihr Vater sei in dem Badehaus an der Piischkniskaja Straße angestellt, nehme die Kleider der Kundschaft in Verwahrung und wasche den Leuten für zwei Rubel den Rücken und die Füße.	262:266	0:267	Fuß
26120215_1950_12_24_01_388.tcf.xml-1-7	All denen, die auch einmal kalte Füße nicht sehe ien bietet sich an den Feiertagen die Mo' lichkeit.	33:37	0:100	Fuß
26120215_1953_03_08_01_012.tcf.xml-8-1	Am Fuße des Sockels leuchten auf Atlas di e goldenen Sterne des Helden der Sowjetunion und des Helden der sozialistischen Arbeit. die Orden und Medaillen, die das Vaterland dem Genossen Stalan verliehen hat.	3:7	0:207	Fuß
26120215_1962_06_19_01_227.tcf.xml-2-7	Der Pfad wurde immer schlechter, meine Füße fingen an zu schmerzen, und auch den andern von der Wachgruppe ging es so.	39:43	0:118	Fuß
26120215_1963_02_15_01_093.tcf.xml-44-22	Doch bei Schichtschluß verstopfen die vielen Autobusse die Straßen, die zu einer Zeit angelegt wurden, als der Bergmann kilometerweit zu Fuß zur Grube laufen mußte.	137:140	0:164	Fuß
26120215_1963_06_16_01_335.tcf.xml-14-33	Die Äußerungen des USA-Präsidenten für eine Minderung der internationalen Spannung seien nicht damit zu vereinbaren, daß amerikanische Militärstützpunkte auf fremdem Territorium bestehenbleiben, daß die USA die souveränen Rechte anderer Staaten mit Füßen treten. daß wildeewordene Politiker der USA unverfroren zu einer offenen und sogar bewaffneten Intervention in die inneren Angelegenheiten Kubas aufrufen.	249:254	0:409	Fuß
26120215_1965_05_18_01_034.tcf.xml-71-12	Immerhin hat der für dieses Meisterstück verantwortliche Richter Dr. Schenk schon kalte Füße bekommen.	88:92	0:102	Fuß
26120215_1966_04_26_01_122.tcf.xml-58-30	Bei ihm schwimmt nichts in nebelhafter Ferne, bei ihm ist alles glasklar, und wenn er sich für einen Mann wie Ossietzky einsetzte, dann hatte das Hand und Fuß.	155:158	0:159	Fuß
26120215_1967_10_27_01_297.tcf.xml-29-9	Mit einem Boot kamen sie herüber und setzten ihren Fuß auf unser Ufer.	51:54	0:70	Fuß
26120215_1967_12_01_01_109.tcf.xml-31-14	In Gruppen zu zweien oder dreien standen sie nun als selbständige Gewerbetreibende auf eigenen Füßen.	95:100	0:101	Fuß
26120215_1973_08_09_01_355.tcf.xml-84-20	Zhz., Bad, viel Neben-Berg m. IWC, Kü. u. Spk. Wel 3061 läufern des Kaulcasus am Fuße des Berges Maschuk.	81:85	0:105	Fuß
26120215_1976_08_21_01_073.tcf.xml-68-9	Er steigt aus der Wanne, tappt auf bloßen Füßen durch die Wohnung, langweilt sich, fühlt sich vernachlässigt, wird hungrig, sucht nach Essen und findet ein halbes Huhn im Kühlschrank.	42:47	0:183	Fuß
26120215_1982_12_09_01_088.tcf.xml-48-31	Aber es blieb ihm auch keine Zeit, darüber zu reflektieren; denn der Mann hinter dem Gitter erstarrte nach diesem Satz in seiner Bewegung, brachte nur langsam den rechten Fuß wieder auf die Erde, machte eine Kehrtwendung auf dem linken Absatz und blickte Frank einige-Sekunden lang forschend an.	171:174	0:295	Fuß
26120215_1990_05_16_01_413.tcf.xml-141-12	"Jh.. re; „Dr. Günter Hesse"": Elfriede Mein linker Fuß 18 Uhr, Club der re; Gertrud Hertzer, Albrechtstra-18. griechische Göttin."	50:53	0:128	Fuß
beck_eisen02_1895-6868-25	Dieses Meisterwerk wurde im Jahre 1509 in der dortigen Pfarrkirche aufgestellt und leider schon im Jahre 1655 in eine Kanzel umgewandelt, wobei der 32 Fuss hohe Bau zwar geteilt, aber glücklicherweise nicht beschädigt wurde und nur durch Zubau einer Stiege u. s. w. teilweise Verunstaltungen erlitt.	151:155	0:299	Fuß
beck_eisen04_1899-5466-6	Die Hochöfen in Yorkshire waren 45 Fuss (13,725 m), die bei Newcastle 52 Fuss (15,860 m) hoch.	35:39	0:94	Fuß
berg_ostasien03_1873-3201-15	Dann musst du sie milde behandeln und ihnen nicht Fusstritte geben mit dem Stiefel am Fuss.	86:90	0:91	Fuß
berlepsch_alpen_1861-944-29	Dieser niedergedrückte, horizontale Wuchs wird zunächst dadurch veranlaßt, daß hier oben sieben bis acht Monate lang ein strenger Winter herrscht, der mit enormen Schneelasten tyrannisch seinen Fuß auf den Nacken dieser Pflanze setzt und sie nur in der kurzen Sommerpause aufathmen läßt.	194:197	0:287	Fuß
bierbaum_stilpe_1897-2124-11	Ich liebe Dich und glühe mich Dir an, Vor Deinen Füßen lieg ich, sieh mich an, Ein Knabe bin ich, küsse mich zum Mann!	49:54	0:118	Fuß
blumenbach_naturgeschichte_1815-2075-6	Fast alle mit kurzen, starken Füßen, großen, scharfen Krallen, und starkem, gekrümmtem Schnabel, der meist oben auf der Seite in zwey stumpfe, schneidende Spitzen ausläuft, und an der Wurzel mehrentheils mit einer fleischigen Haut (cera) bedeckt ist.	30:35	0:250	Fuß
brehm_thierleben02_1865-13135-24	Seine Länge beträgt gegen 4 Fuß, die des Schwanzes 4, mit dem Haarpinsel 8 Zoll, die Höhe am Widerrist aber 2¼ Fuß.	111:114	0:115	Fuß
brehm_thierleben06_1869-15730-18	Noch mehr auf den Süden ist die Achatschnecke (Achatina) beschränkt, das Thier mit spitzem zusammengedrückten Fuße, sonst ebenfalls wie Helix.	110:114	0:142	Fuß
brehm_thierleben06_1869-18710-26	Die Höhe, bis zu welcher die Bänke aufgeschichtet liegen, ist verschieden; nach der Aussage verständiger Taucher beträgt sie nicht über 1½ bis 2 Fuß, und ihre Tiefe im Meere reicht oft von 3 bis 15, gewöhnlich 5 bis 8 Faden.“	145:148	0:225	Fuß
egger_vater_1895-4426-15	Du bist die starke Frau, strahlend im ungetrübten Glanze der Heiligkeit, siegreich den Fuß auf das Haupt der Schlange setzend.	87:90	0:126	Fuß
eytelwein_faschinenwerke_1800-516-17	Bei einem niedrigen Ufer darf man nur die Erde schreg abstechen, so daß man etwa einen Fuß unter den Wasserspiegel kommt, auch ist es nicht nöthig, daß die Sohle des Einschnitts horizontal ist, sondern man läßt sie gewöhnlich mit einer vierfüßigen Dossirung nach dem Strom zu, abflächen.	87:90	0:287	Fuß
gerstaecker_schiesswaffen_1848-33-38	Jetzt erst darf das Feuern mit scharfen Patronen beginnen, und es wäre gut, ja es ist sogar, ebenfalls um Munition und Zeit zu sparen, nöthig, daß eine große, wenigstens sechs bis acht Fuß im Durchmesser haltende Scheibe auf etwa dreißig Schritt, oder auch noch näher, aufgestellt wird, damit der Schießende sie gar nicht fehlen kann und nun in verschiedenen Schüssen deutlich sieht, wie seine Kugeln sitzen, ob rechts ob links, ob oben ob unten, und wie er sein Gewehr zu halten habe, um dem Centrum näher zu kommen.	185:188	0:517	Fuß
gerstner_mechanik03_1834-10703-3	Er ist 1 Fuss 3¾ Zoll hoch, am Kopf 5⅔ Zoll im Quadrat und an der Bahn 9 Zoll lang, 1¾ Zoll breit.	9:13	0:98	Fuß
grimm_maerchen01_1843-1349-46	Da reichte ihr die Mutter ein Messer, und sprach ‘ hau ein Stück von der Ferse ab, wann du Königin bist, brauchst du nicht mehr zu Fuß zu gehen. ’ Das Mädchen hieb ein Stück von der Ferse ab, zwängte den Fuß in den Schuh, verbiß den Schmerz, und gieng heraus zum Königssohn.	204:207	0:274	Fuß
humboldt_kosmos03_1850-5947-11	Ich kenne nur zwei Meteorsteine, welche bis 6 und 18 Fuß den lockeren Boden aufgewühlt haben; so der Aërolith von Castrovillari in den Abruzzen (9 Febr. 1583) und der von Hradschina im Agramer Comitat (26 Mai 1751).	53:56	0:215	Fuß
humboldt_willdenow_1803-173-3	Ob dieser 60 Fuß hohe Loranthus es ebenfalls ist, muß man bis auf nähere Nachrichten dahin gestellet sein lassen.	13:16	0:113	Fuß
immermann_muenchhausen03_1839-527-21	Der Bräutigam setzte sich abgesondert von ihr in den hintersten Theil des Fahrzeuges, und die jungen Bursche mußten diesem zu Fuße folgen, da die Ausstattung zu viel Raum einnahm, um ihnen noch Sitze zu gestatten.	126:130	0:213	Fuß
keller_heinrich04_1855-1149-22	Mit diesen tüchtigen Gedanken stand Heinrich auf und sah, daß er sich über einem Thale befand, und dicht zu seinen Füßen lag ein alterthümliches Städtlein, wo um ein graues mächtiges Kirchenschiff und um den Giebel des Rathhauses sich ein hundert kleine Häuser zusammenkauerten.	115:120	0:278	Fuß
kleist_kaethchen_1810-143-2	Wohin sein Fuß, im Lauf seiner Abentheuer, sich wendet: durch den Dampf der Klüfte, durch die Wüste, die der Mittag versengt, durch die Nacht verwachsener Wälder: wie ein Hund, der von seines Herren Schweiß gekostet, schreitet sie hinter ihm her; und die gewohnt war, auf weichen Kissen zu ruhen, und das Knötlein spürte, in des Bettuchs Faden, das ihre Hand unachtsam darin eingesponnen hatte: die liegt jetzt, einer Magd gleich, in seinen Ställen, und sinkt, wenn die Nacht kömmt, ermüdet auf die Streu nieder, die seinen stolzen Rossen untergeworfen wird.	11:14	0:558	Fuß
kuernberger_amerikamuede_1855-8717-43	Ich hatte, als sie mir die erste Wäsche brachte, just eine Anweisung auf zweitausend Dollars an die Gebrüder Sweet u. Comp. in der Wall-Street einzukassiren, was sich freilich nicht so leicht machte, denn ich lag gleichzeitig an einem verstauchten Fuß darnieder, den ich mir Tags zuvor bei dem berühmten Longisland-Wettrennen geholt, indem ich einen schrecklichen Sturz vom Pferde mit angesehen.	248:251	0:395	Fuß
nettelbeck_lebensbeschreibung02_1821-1836-37	Wir hielten also fleissige Nachsuchung, ob wir nicht ausserhalb Bords, unter Wasser, etwas zu erkennen vermöchten; und da fand ich denn endlich, daß an der Seite, und ohngefähr 4 bis 5 Fuß tief unter der Oberfläche, die Spähne von der äussern Haut abstanden.	185:188	0:258	Fuß
poelitz_poetik_1825-5331-20	„Weil nun die Welt gewohnt schon ist, Von Rom zu dependiren; So wird, so lang man Füße küßt, Dieß Reich nicht exspiriren.	82:86	0:121	Fuß
schopenhauer_eyck01_1822-175-2	Zu seinen Füßen versammeln sich die anbetenden Weisen des Morgenlandes, in reichen königlichen Prachtgewändern und aller Herrlichkeit des Orients.	10:15	0:146	Fuß
steub_tirol_1846-5945-7	Dank der hohen Lage – 4666 Wiener Fuß über dem Meere – und der Nachbarschaft des Ferners.	34:37	0:89	Fuß
urbanitzky_electricitaet_1885-15105-30	Die Batterie muß hinreichen, auf Station A die Anziehung des Ankers an dem seitlich angebrachten Elektromagnete (v) zu bewirken (3—4 sechszöllige Bunsen’sche Elemente genügen für mehrere Hundert Fuß Entfernung).	195:198	0:211	Fuß
