dataID	context	indices_target_token	indices_target_sentence	lemma
2532889X_1976-06-22_01_063.tcf.xml-23-7	Der Magdeburger Baurrlechanisierungsbetrieb hat sich noch weiterer Engpässe der Baumaterialienindustrie angenommen: der Fertigung von Hohldielen, wie sie für fast alle niedrigen Bauwerke, für den Eigenheimbau sowie bei komplexen Werterhaltungsarbeiten erforderlich sind.	67:75	0:270	Engpaß
26120215_1947_04_24_01_126.tcf.xml-7-9	Die RöhrenherstelluAq ist nach dem Zusammenbruch auch der schwierigste Engpaß der Rundfunkindustrie.	71:77	0:100	Engpaß
26120215_1948_08_13_01_091.tcf.xml-15-17	Fittlngs, Rohre und Armaturen aus Mipolam (hergestellt auf der Basis des Polyvinylchlorids) halfen manchen Engpaß überwinden. Phenoplaste (Verbindungen von Phenolen und Formaldehyd) liefern Preßmassen zu Baustoff und Konstruktionsmaterial und ersetzen mit Papier als Hartpapier oder Hartgewebe im Maschine nbau Gußeisen.	107:113	0:320	Engpaß
26120215_1948_12_21_01_020.tcf.xml-6-1	Dieser Engpaß könne nur überwunden werden, wenn in kürzester Frist eme Wasserleitung von der Saale nach Unterwellenborn und im Werk einSO 000 cbm fassendes Wasserreservoir gebaut werden.	7:13	0:186	Engpaß
26120215_1949_10_22_01_196.tcf.xml-28-16	Es fehlt an vielen Dingen bei der BVG; Ersatzteile, Weichenanlagen sind auch jetzt noch Engpässe.	88:96	0:97	Engpaß
26120215_1970_07_24_01_094.tcf.xml-56-11	Wie sonst hätten wir all die schwierigen wirtschaftlichen Probleme lösen, Engpässe überwinden, die wissenschaftlich-technische Revolution zu meistern vermocht!	74:82	0:159	Engpaß
26120215_1971_02_12_01_346.tcf.xml-34-7	Nur eine Analyse dieser Faktoren wird den Engpaß im betrieblichen Reproduktionsprozeß klar erkennen lassen.	42:48	0:107	Engpaß
26120215_1976_03_02_01_025.tcf.xml-160-22	Andererseits ist es uns im vergangenen Zeitraum nicht gelungen, eine Reihe von Problemen restlos zu losen und in der Volkswirtschaft vorhandene Engpässe zu beseitigen.	144:152	0:167	Engpaß
26120215_1977_12_01_01_218.tcf.xml-48-22	Lkw, Bau-und Landmaschinen, Pumpstationen, Ziegeleien, Signal-und Sicherungsanlagen, kurzum Erzeugnisse, die bei der Überwindung jener Engpässe keine geringe Rolle spielen	135:143	0:171	Engpaß
26120215_1978_03_11_01_040.tcf.xml-35-10	Es ist ganz wichtig, daß ■ wir aus diesem Engpaß herauskommen.	42:48	0:62	Engpaß
26120215_1986_09_08_01_015.tcf.xml-13-39	„Nachdem wir im Bereich Schweißerei, im Emaillierwerk und in der Endmontage in den letzten Jahren in großem Umfang rationalisiert haben, war es im Interesse künftiger hoher Zuwachsraten dringend erforderlich, auch in der Vorfertigung, einem Engpaß im Produktionsablauf, die Durchlaßfähigkeit zu erhöhen.	241:247	0:303	Engpaß
brehm_thierleben01_1864-6441-1	Manche Engpässe durch waldreiche Schluchten sind berüchtigt wegen der Raubthaten des Tigers; Forbes versichert, daß ohne die große Furcht des Tigers vor dem Feuer kaum hier und da eine Verbindung im Lande möglich sein könne.	7:15	0:224	Engpaß
droysen_alexander_1833-1874-35	Je wichtiger die freie Passage nach dem oberen Lande war, desto weniger konnte Alexander sie in den Händen eines so trotzigen Bergvolkes lassen; er ließ ihnen sagen, sie möchten nur in die Engpässe kommen, und sich dort ihr Theil holen.	189:197	0:236	Engpaß
droysen_alexander_1833-2064-57	Den Marsch von Chaloo durch die Bergwälder, den Curtius zu bezeichnen vergißt, ergänzt Arrian (III. 23 c.): ὑπεϱβαλὼν τὰ πϱῶτα ὄϱη ist bei Chaloo, ἤει χαλεπὴν ὁδὸν καὶ δύσποϱον ist der Weg durch die Bergwaldung; διελϑὼν τὰ στενὰ ἐν τῷ πεδίῳ κατεστϱατοπέδευσεν πϱὸς ποταμῷ οὐ μεγάλῳ sind die zwanzig Stadien Engpaß, die Curtius bezeichnet, und vielleicht derselbe „Höllenpaß“, durch den Timur den Rebellen Iskender von Firuzkuh verfolgte (Chereffeddin IV. 2. p. 160 sqq.); erst jenseits des Passes läßt, nach Arrian, Alexander seine Truppen vier Tage im Lager, um die einzelnen Posten, die zurückgeblieben sind, an sich zu ziehen (Curtius scheint seine vier Tage Lagerung zu früh anzusetzen), und es dürfte dies ungefähr einen Marsch oberhalb Sari gewesen sein.	307:313	0:760	Engpaß
droysen_alexander_1833-2077-10	Alexander erkannte die außerordentliche Wichtigkeit der Hyrkanischen Satrapie, ihrer Engpässe, ihrer hafenreichen Küsten, ihrer zum Schiffbau trefflichen Waldungen; schon jetzt mochte ihn der große Plan einer Kaspischen Flotte, eines Verkehrs zwischen diesen Küsten und dem Osten Asiens, einer Entdeckungsfahrt in diesem Meere beschäftigen; noch mehr als dies forderte die Communication zwischen den bisherigen Eroberungen und den weiteren Heereszügen vollkommene Besitznahme dieser paßreichen Gebirgslandschaft, die das Südufer des Kaspischen Meeres beherrscht; Alexander hatte sich eben jetzt der Pässe der Tapurischen Distrikte versichert; Parmenion war beauftragt, mit dem Corps, das in Medien stand, im nächsten Frühling durch das nördliche Medien und die Kaspischen Westpässe im Lande der Kadusier nach dem Meeresstrande hinabzurücken, um die Straße, welche Armenien und Medien mit dem Thale des Kur und dem Kaspischen Meere verbindet, zu öffnen; er sollte von dort aus, am Strande entlang, nach Hyrkanien und weiter der großen Armee nachziehen. Die Pässe von Pyl-Rudbar, die aus Medien am Amardusstrom hinab zum Meere führen, und welche durch das kriegerische und raublüsterne Bergvolk der Amardier gesperrt wurden, beschloß Alexander durch einen Streifzug gegen diese Amardier sofort zu öffnen. Während die Hauptmasse des Heeres im Lager von Arvas zurückblieb, zog er selbst an der Spitze der Hypaspisten, der Phalangen Könus und Amyntas, einiger Rittergeschwader und mehrerer leichter Corps gen Westen; die Amardier, im Vertrauen auf die Unzugänglichkeit ihrer Berge, da noch nie ein Feind in ihre Wälder eingedrungen war, hatten sich bisher um die Macedonier nicht viel gekümmert; da rückte Alexander von der Ebene heran; die nächsten Ortschaften wurden genommen, die Bewohner flüchteten sich in die waldigen Gebirge.	85:93	0:1827	Engpaß
erbkam_tagebuch02_1843-2490-21	Mit Sonnenaufgang fortgefahren, aber nur etwa 1 ½ Stunde; wir finden uns jetzt nah an der Schellale oberhalb des Engpasses von Gherry, und der Reis will sie in diesem heftigen Winde nicht passiren.	113:122	0:197	Engpaß
erbkam_tagebuch02_1843-2502-22	Etwa um ¼ 7, nach Sonnenuntergang, legt sich der Wind ein wenig, und wir machen uns auf, den Engpaß zurückzulegen.	93:99	0:114	Engpaß
fontane_stechlin_1899-7913-12	Ja, ich hatte das Gefühl, daß ich in diesem hochgelegenen Engpaß ebenfalls über die Römer gesiegt haben würde.	58:64	0:110	Engpaß
freud_hysterie_1895-3853-35	Stösst die Bewältigung dieser einen pathogenen Erinnerung auf Schwierigkeiten, wie z. B. wenn der Kranke mit dem Widerstande gegen sie nicht nachlässt, wenn er sie verdrängen oder verstümmeln will, so ist der Engpass gleichsam verlegt; die Arbeit stockt, es kann nichts anderes kommen, und die eine im Durchbruch befindliche Erinnerung bleibt vor dem Kranken stehen, bis er sie in die Weite des Ich ’s aufgenommen hat.	209:216	0:418	Engpaß
humboldt_aequinoktial02_1859-811-59	wir wollten bis zum Ende der Regenzeit in Caracas bleiben, von dort über die großen Ebenen oder Llanos in die Missionen am Orinoko reisen, diesen ungeheuren Strom südlich von den Katarakten bis zum Rio Negro und zur Grenze von Brasilien hinauffahren und über die Hauptstadt des spanischen Guyana, gemeiniglich wegen ihrer Lage Angostura, d. h. Engpaß geheißen, nach Cumana zurückkehren.	344:350	0:386	Engpaß
humboldt_aequinoktial03_1859-2103-12	Aber über dem Einfluß des Rio Arauca, wenn man durch den Engpaß beim Baraguan kommt, wird es auf einmal anders, und von nun an findet der Reisende keine Ruhe mehr.	57:63	0:163	Engpaß
humboldt_aequinoktial04_1859-1451-6	Nordwärts von den Katarakten, am Engpaß beim Baraguan, scheint es ähnliche mit Knochen gefüllte Höhlen zu geben wie die oben beschriebenen.	33:39	0:139	Engpaß
humboldt_aequinoktial04_1859-1988-16	Da dieser Name sehr lang ist, so sagt man dafür im gemeinen Leben Angostura (Engpaß).	77:83	0:85	Engpaß
humboldt_aequinoktial04_1859-2007-29	Nach einem langen Streit über die Verteidigung des Platzes und die Kanonenschußweite wollte die Regierung genau wissen, wie breit der Strom bei dem Punkte sei, welcher der Engpaß heißt, und wo ein Fels liegt (el Peñon), der bei Hochwasser ganz bedeckt wird.	172:178	0:257	Engpaß
humboldt_aequinoktial04_1859-2016-1	Letzterer Engpaß ist also beinahe so breit als der Orinoko im Engpaß beim Baraguan.	10:16	0:83	Engpaß
lehnert_seehaefen01_1891-3266-10	Es that uns wohl, aus der Hitze in einen Engpass zu gelangen, dessen hohe Wände der Sonne nur selten Einlass gewährten.	41:48	0:119	Engpaß
mommsen_roemische01_1854-4605-25	Er bewerkstelligte seinen Rückzug so geschickt, dass Galba, der den verwegenen Entschluss fasste ihm zu folgen, seine Spur verlor und Philippos den Engpass, der die Landschaften Lynkestis und Eordaea scheidet, auf Seitenwegen erreichen und besetzen konnte, an welchem die Römer zu erwarten und ihnen die Schlacht zu liefern er entschlossen war.	148:155	0:344	Engpaß
mommsen_roemische01_1854-5155-79	Nicht bloss konnte eine Handvoll entschlossener Leute ihm den Weg verlegen, wo dann an keinen Rückzug zu denken war, sondern noch nach dem Uebergang, wie er stand mit der makedonischen Hauptmacht vor sich, hinter sich die stark befestigten Bergfestungen Tempe und Lapathus, eingekeilt in eine schmale Strandebene und ohne Zufuhr wie ohne die Möglichkeit zu fouragiren, war seine Lage nicht minder verzweifelt, als da er in seinem ersten Consulat in den ligurischen Engpässen, die seitdem seinen Namen behielten, sich gleichfalls hatte umzingeln lassen und militärisch verloren war.	465:474	0:581	Engpaß
mueller_hellenische02_1824-5697-51	Ohne indeß darauf besonderes Gewicht zu legen, beweisen jene epischen Sagen, daß Herakles in alten Mythen als Vertheidiger nicht blos des Dorischen Stammes, sondern auch des Dorischen Cultus gedacht wurde, als ein erzgewappneter Held, der mit dem Schwerdte die heiligen Straßen schirmt, und die in Engpässen und Bergschluchten den Opferzügen auflauernden Marssöhne, wilder und störrischer Art, daniederwirft.	298:307	0:408	Engpaß
nn_nrhz193_1849-455-27	Am 1. Jan. rückten beide Kolonnen nach Neustadt vor, welchen Ort der Feind verlassen und bei Budatin und Sillein Stellung genommen hatte, um den Brodner Engpaß und den Uebergang über die Waag zu vertheidigen.	153:159	0:208	Engpaß
nn_nrhz300i_1849-169-15	Neue und festere Barrikaden wurden daher in allen Straßen angelegt, indem man zugleich die Engpässe des Gebirges besetzte und sich mit der aufgestandenen Bevölkerung der an der Ruhr gelegenen Orte in Verbindung setzte.	91:99	0:218	Engpaß
pfeiffer_frauenfahrt01_1850-1876-7	Die Schluchten schlossen sich oft zu wahren Engpässen, und die sie umgebenden Berge waren schroff und unersteigbar, so daß hier, wie einst zu Termopylä, eine kleine Schaar tapferer Krieger ganze Armeen zurückhalten könnte.	44:53	0:222	Engpaß
schubin_vollmondzauber02_1899-785-4	„Es ist kein Engpaß, es ist eine Sackgasse!“ rief er verzweifelt, „und es gibt keinen Weg hinaus.	13:19	0:97	Engpaß
treitschke_geschichte01_1879-6912-37	Bald waren die schmalen Felsengründe vollgestopft von den unbeweglichen Massen des ungeheuren Wagentrosses; der Regen strömte vom Himmel; Unordnung, Angst und Hunger überall, kein Gedanke mehr an eine gemeinsame Leitung der in den Engpässen eingeklemmten Heerestheile.	231:240	0:268	Engpaß
vischer_aesthetik030203_1854-1875-31	So befand sich auf der Kunstausstellung zu Berlin 1852 ein Sittenbild von Lessing: wehrhafte Gebirgsmänner in der Tracht am Ausgang des Mittelalters, von Felsen herab auf Ritter in einem Engpaß schießend, ein Gefangener in vornehmer Kleidung unter ihnen; alles so auffallend porträtartig, bei vortrefflicher Ausführung so local und speziell interessant behandelt, daß man durchaus meinte, im Katalog die Angabe einer bestimmten Begebenheit lesen zu müssen; das Bild wirkte bei allem Werth aus diesem Grunde beunruhigend.	187:193	0:520	Engpaß
vischer_auch02_1879-1069-21	Bei dieser Linearberechnung vergaß er nur, daß der Zufall noch schneller ist, als unsere Strategie, und in solche Engpässe im Nu neue Wanderer hineinzuschieben pflegt.	114:122	0:167	Engpaß
2532889X_1958-08-19_01_085.tcf.xml-5-20	Schon der Großmutter von Max Müller war nach des Lebens Mühen kein ruhiger Feierabend vergönnt gewesen; Ihr Los hieß Armenhaus.	117:126	0:127	Armenhaus
2532889X_1959-10-23_01_105.tcf.xml-4-5	"Schleswig-Holstein, oft als „Armenhaus"" Westdeutschlands bezeichnet, wird gegenwartig vom Kriegsministerium und vom NATO-Stab zur Aggressionsbasis Nr. 1 ausgebaut."	29:38	0:163	Armenhaus
2532889X_1970-01-22_01_073.tcf.xml-17-6	"Ohne umfangreiche Unterstützung wäre das „Armenhaus"" Europas, wie man Portugal nennt (niedrigstes Pro-Kopf-Einkommen Europas, 40 Prozent Analphabeten), überhaupt nicht in der Lage, den afrikanischen Terrorfeldzug zu führen."	42:51	0:223	Armenhaus
2532889X_1974-12-28_01_086.tcf.xml-14-31	"Der. Parfümarchipel"", der mit seinen Korallenriffen und seiner üppigen Natur als Paradies gepriesen wird, ist in Wirklichkeit durch jahrhundertelange ausländische Ausbeutung und einheimische feudalistische Unterdrückung zu einem Armenhaus geworden."	229:238	0:248	Armenhaus
2532889X_1975-09-04_01_211.tcf.xml-39-16	Zwei Jahre faschistische Diktatur haben das einst aufblühende Chile in ein riesiges Konzentrationslager, in ein Armenhaus Lateinamerikas verwandelt.	112:121	0:148	Armenhaus
2532889X_1975-12-24_01_033.tcf.xml-20-12	13 Millionen Italiener beispielsweise streikten für die Oberwindung der sozialökonomischen Zurückgebliebenheit des Armenhauses ihres Landes, des Mezzogiorno.	115:126	0:157	Armenhaus
2532889X_1980-03-01_01_122.tcf.xml-14-18	"Mit jährlich einer Milliarde Pfund Sterling von allen „Entwicklungsgebieten"" am stärksten subventioniert verkörpert Nordirland gleichwohl das Armenhaus des Vereinigten Königreichs."	142:151	0:180	Armenhaus
2532889X_1989-02-11_01_211.tcf.xml-39-10	"Damals war die Landschaft um den Pudget-Sund zu einem der Armenhäuser der Vereinigten Staaten geworden, und der Satz „Wenn Boeing hustet, bekommt Seattle die Grippe"", machte die"	58:69	0:177	Armenhaus
2532889X_1990-06-27_01_154.tcf.xml-2-27	"Hielten diese hohen Auswanderungsquoten an, so wurde dieser Tage auf einem Kolloquium am Berliner Institut für Sozialwissenschaftliche Studien gewarnt, könnte „Ostelbien"" zu einem Armenhaus Deutschlands werden."	180:189	0:210	Armenhaus
2532889X_1990-08-15_01_278.tcf.xml-1-9	In der BRD alles paletti, DDR wird zum Armenhaus	39:48	0:48	Armenhaus
2532889X_1990-08-22_01_065.tcf.xml-13-6	Es dürfe nicht ' eines das Armenhaus des anderen werden.	27:36	0:56	Armenhaus
26120215_1953_04_05_01_056.tcf.xml-58-10	Am 28. März dieses Jahres starb Jim Thorpe in einem Armenhaus in Los Angeles im Alter von 64 Jahren	52:61	0:99	Armenhaus
26120215_1953_06_14_01_052.tcf.xml-79-3	riianer in einem Armenhaus von Los Angelvj im Alter von 64 Jahron Paolino tlzrudun (Spanion): lfl!? B und 1933 Europameister der Benif:-hoxer im Schw < Taewidit.	17:26	0:161	Armenhaus
26120215_1966_02_20_01_008.tcf.xml-12-19	"Über die ganze Breite der Straßen waren Transparente zu lesen: „Schluß mit den Zechenstilllesungen..Gelsenkirchen darf kein Armenhaus werden „wir wollen in unseren Wohnungen bleiben „Wir wollen keine Hilfsarbeiter werden"""	124:133	0:221	Armenhaus
26120215_1966_12_25_01_496.tcf.xml-15-20	Mit jedem seiner nun in rascher Folge erscheinenden großen Romane griff er ein besonderes soziales Dbel seiner Zeit auf, Armenhäuser, Gerichtsbarkeit, Schulwesen.	121:132	0:162	Armenhaus
26120215_1970_01_28_01_083.tcf.xml-26-11	"Von den acht Millionen Schweden leben in Norrland, dem „Armenhaus"" Schwedens. nur etwa 14 Prozent."	56:65	0:98	Armenhaus
26120215_1970_10_24_01_214.tcf.xml-29-2	Aus einem Armenhaus Europas ist eine blühende sozialistische Republik geworden.	10:19	0:79	Armenhaus
26120215_1974_09_11_01_061.tcf.xml-32-21	Mißwirtschaft und stänrlispr Aderlaß führten dann auch folgerichtig zur Katastrophe, brachten Portugal den vom internationalen Kapital zvnisch gebrauchten Namen „Armenhaus Europas ein.	162:171	0:184	Armenhaus
26120215_1981_04_15_01_194.tcf.xml-45-9	„Unbestritten gehörte im kapitalistischen Deutschland Suhl zu den Armenhäusern.	66:78	0:79	Armenhaus
26120215_1987_02_10_01_047.tcf.xml-35-5	Die Karibik-Insel gilt als das Armenhaus der westlichen Hemisphäre.	31:40	0:67	Armenhaus
26120215_1988_04_04_01_054.tcf.xml-7-17	Die Einwohner des um seine Existenz kämpfenden Rheinhausen begrüßten die rund 4000 Demonstranten mit dem Transparent „Armenhaus Rheinhausen — nein.	118:127	0:147	Armenhaus
26120215_1990_08_01_01_067.tcf.xml-21-3	"Im. nationalen Armenhaus"" der Türkei ist die Kindersterblichkeit sehr hoch, in weiten Teilen der Region gibt es kein fließendes Wasser in den Behausungen."	15:24	0:154	Armenhaus
26120215_1990_08_11_01_818.tcf.xml-59-10	Helmut Nüchter übertreibt nicht, wenn er das Kalirevier zum Armenhaus Deutschlands verkommen sieht.	60:69	0:99	Armenhaus
26120215_1990_08_11_01_818.tcf.xml-94-11	Durch Protestaktionen wollten die Kalikumpel verhindern, daß die Region zum Armenhaus wird.	76:85	0:91	Armenhaus
26120215_1990_08_31_01_056.tcf.xml-33-19	Ein solches bundesdeutsches Amt böte auch die Gewähr daß die Belastungen des sowjetischen Truppenabzuges nicht auch noch dem ostdeutschen Armenhaus allein aufgebürdet werden.	138:147	0:174	Armenhaus
avelallemant_gaunerthum02_1858-2803-62	So ist es denn nicht zu verwundern, wenn der aufmerksame Blick der Polizei in den zahlreichen Verstecken, in welchen besonders alte Kupplerinnen und abgesetzte Lustdirnen die rohe Unwissenheit, den perennirenden Aberglauben und die tolle Genußsucht ausbeuten, noch immer die schmählichsten Betrügereien aufdeckt, durch welche schon vielfach der vollständige sittliche und bürgerliche Ruin und der Weg in das Armenhaus, Zuchthaus und Jrrenhaus angebahnt, und häufiger Selbstmord herbeigeführt wurde.	408:417	0:498	Armenhaus
gizycki_buergerpflicht_1895-127-99	„Der Besitz und die Ausübung des Stimmrechts durch die Frauen in Wyoming hat keinerlei schlechte, sondern nach vielen Richtungen sehr gute Folgen gehabt; er hat in hervorragender Weise dazu beigetragen, Verbrechen und Armut aus diesem Staat zu verbannen, und zwar ohne alle Gewaltmaßregeln; er hat friedliche und ordentliche Wahlen, eine gute Regierung, einen bemerkenswerten Grad von Zivilisation und öffentlicher Ordnung herbeiführen helfen; und wir weisen mit Stolz auf die Thatsache hin, daß nach nahezu 25 Jahren, daß die Frauen das Stimmrecht besitzen, kein Distrikt in Wyoming ein Armenhaus besitzt, daß unsere Gefängnisse so gut wie leer, und Verbrechen so gut wie unbekannt sind.	588:597	0:688	Armenhaus
hauptmann_sonnenaufgang_1889-997-10	Er hat 300000 Menschen getödtet, 100000 Kinder in die Armenhäuser geschickt, weitere Tausende in die Gefängnisse und Arbeitshäuser getrieben, er hat mindestens 2000 Selbstmorde verursacht.	54:65	0:188	Armenhaus
hc_1070405_1848-730-26	Meder war, hat mit laut Urkunde vom 7. Septbr. 1698 ertheilter Genehmigung der Herzöge Rudolph August und Anton Ulrich von Braunschweig-Lüneburg, zu Jerrheim ein Armenhaus“ zur Ehre Gottes ” gegründet, und ist zugleich dem rc. Gue, dessen Erben und Nachkommen laut jener Urkunde das Patronatrecht über dieses Armenhaus eingeräumt.	162:171	0:330	Armenhaus
hc_1070405_1848-733-30	Diese ist am 16. Novbr. v. J. kinderlos verstorben, und es würde deshalb, wenn wirklich keine Nachkommenschaft des Joh. Gue vorhanden ist, das Patronatrecht über das gedachte Armenhaus dem Landes-Fiscus zufallen.	175:184	0:212	Armenhaus
hc_1070405_1848-734-13	Da nun über das Vorhandenseyn von Erben und Nachkommen des Stifters des genannten Armenhauses, Amtmanns Gue, bisher nichts hat ermittelt werden können, so werden auf den Antrag der Jnspectoren des Armenhauses mit ertheilter Genehmigung Herzogl.	82:93	0:244	Armenhaus
hundtradowsky_judenschule03_1823-985-102	Wo ein weißjüdischer Plusmacher den Finanzminister, ein weißjüdischer Ränkeschmied den Justiz-und Polizeiminister spielt, wo ihnen gleich gesinnte Staatsräthe die Hände bieten, wo keine Verfassung das Eigenthum und die Rechte der Menschen sichert; und ein tiefverschuldeter Großvezier, der nur durch fürstliche Dotationen von schmählichem Bankerott sich retten kann, an der Spitze steht; da ist auch der blühendste Staat bald an den Rand des Abgrunds gebracht; da werden Ackerbau, Gewerbe und Handel durch Erpressungen und Steuern, durch Schaaren von Zöllnern und Spähern vernichtet; statt der Kaufhäuser und Werkstätten wird man Zucht-und Armenhäuser, statt rechtlicher Bürger und Handwerker schwarze und weiße wuchernde Juden und lumpige Bettler, statt froher arbeitsamer Bauern Heere schlecht besoldeter, schlecht gekleideter und noch schlechter behandelter Krieger wahrnehmen, die blos da sind, um den Unwilleu ihrer in drückendes Sklavenjoch geschmiedeten Väter, Brüder und Verwandten, im Zaume zu halten, oder einem elenden Despoten zum Puppenspiel und Zeitvertreibe zu dienen.	640:651	0:1083	Armenhaus
kant_paedagogik_1803-249-9	Es verhält sich mit ihnen, wie mit den Armenhäusern und Hospitälern.	39:51	0:68	Armenhaus
keller_heinrich01_1854-59-8	Die Gebäude aber enthalten ein Irrenhaus, ein Armenhaus oder Hospital u. dgl. mehr. Seltsam und düster haben sich Tod und Elend zwischen dem alten winklichten Gemäuer eingenistet, aus dessen Dunkelheiten die herrliche schimmervolle Landschaft das Auge um so mehr blendet.	46:55	0:271	Armenhaus
kerner_besessene_1834-1344-7	Gegen Abend besuchte ich sie wieder im Armenhause, in Begleitung eines siebenjährigen Kindes, das aus Furcht vor der Besessenen sich hinter eine Frau versteckte.	39:49	0:161	Armenhaus
kerner_besessene_1834-1424-20	Nächstfolgenden Montag, Vormittags um zehn Uhr, ging ich, in Begleitung eines jener frommen Männer, wieder in’s Armenhaus, um zu erforschen, ob die andere Weibsperson, Namens Ursula, der erst Besessenen Stieftochter, wahrhaftig möchte besessen seyn, welches theils daraus zweifelhaft schien, weil diese Besessene nicht nur keine offenbare Merkzeichen der Besitzung wie die Erstere von sich sehen ließ, außer in den Augen, die ein sonderbares Ansehen hatten, sondern weil sie auch bey allem, was mit der erst Besessenen sowohl in der Kirche als im Armenhaus vorging, ganz stille blieb, theils daraus, daß sie selbst nicht mit der Sprache, sie sey besessen, heraus wollte, außer daß der böse Geist bisweilen wie ein Hahn aus ihr krähte.	112:121	0:734	Armenhaus
kerner_besessene_1834-1424-97	Nächstfolgenden Montag, Vormittags um zehn Uhr, ging ich, in Begleitung eines jener frommen Männer, wieder in’s Armenhaus, um zu erforschen, ob die andere Weibsperson, Namens Ursula, der erst Besessenen Stieftochter, wahrhaftig möchte besessen seyn, welches theils daraus zweifelhaft schien, weil diese Besessene nicht nur keine offenbare Merkzeichen der Besitzung wie die Erstere von sich sehen ließ, außer in den Augen, die ein sonderbares Ansehen hatten, sondern weil sie auch bey allem, was mit der erst Besessenen sowohl in der Kirche als im Armenhaus vorging, ganz stille blieb, theils daraus, daß sie selbst nicht mit der Sprache, sie sey besessen, heraus wollte, außer daß der böse Geist bisweilen wie ein Hahn aus ihr krähte.	547:556	0:734	Armenhaus
lehnert_seehaefen01_1891-14023-68	Bemerkenswerth ist ferner die Kunstgallerie (Walker Art Gallery), welche einer grossen Schenkung des Mayors der Stadt, Brauereibesitzer Andreas Barcley Walker, ihren Ursprung verdankt, eine auf hoher Steinsäule stehenden Statue des Herzogs von Wellington und die in London Road befindliche Reiterstatue Georgs III. Erwähnen wir noch des Liverpool College, des nun vollendeten allgemeinen Krankenhauses, eines der grössten der Welt, des Armenhauses, allwo 5000 Personen Unterkunft finden können, und einiger aus neuester Zeit stammender grossartiger Hôtels, so haben wir so ziemlich erschöpft, was im Inneren der Stadt den Besucher anziehen kann.	436:447	0:645	Armenhaus
