dataID	context	indices_target_token	indices_target_sentence	lemma
heckert_schulgesetzgebung_1847-1477-75	Diese Einrichtung gewährt den Vortheil, daß man jedesmal solche Subjecte zusammen einberufen kann, die ungefähr auf gleicher Stufe stehen; daß der Gegenstand selbst gründlicher und vollständiger durchgenommen wird; daß die Einzelnen besser beobachtet und ihren be-sondern Bedürfnissen gemäß behandelt werden können; und daß nicht alle Seminarlehrer zugleich, zum Nachtheil der eigentlichen Zöglinge der Anstalt, sondern immer nur vorzugsweise derjenige, welchem der zu behandelnde Gegenstand auch im Seminar zugetheilt ist, in Anspruch genommen wird.	500:507	0:550	Seminar
heckert_schulgesetzgebung_1847-1487-100	Der Hauptnutzen dieser Einrichtung aber wird darin bestehen, daß sich unter den Lehrern selbst Trieb, Eifer und Fortschritt vermehrt, daß sich überhaupt Regsamkeit im Schulwesen verbreitet; daß immer mehr Uebereinstimmung in der Behandlung des Unterrichts durch alle Schulen bewirkt wird; daß das Seminar wirklich der lebendige Mittelpunkt des Gauzen wird; daß die Seminarlehrer mit dem eigentlichen Zustande und den wahren Bedürfnissen der Schulen sich vertraut machen, und daß auch in ihnen ein lebendiges Interesse und ein frischer Eifer erhalten wird, und endlich, daß die angehenden Lehrer, nämlich die Zöglinge der Seminare, gleich vom Anfange von dem Gefühle der Wichtigkeit ihres Berufs durchdrungen werden, und den Ernst erkennen lernen, womit darüber gewacht wird, daß sie dereinst ihre Pflicht redlich erfüllen und nicht lässig befunden werden.	621:629	0:855	Seminar
heckert_schulgesetzgebung_1847-3371-18	Es zeigt nämlich die Erfahrung, daß die ganz veränderte Lebensart, zu welcher sich die in das Seminar eintretenden Jünglinge gewöhnen müssen, nicht ohne Nachtheil für ihr körperliches Befinden bleibt.	94:101	0:200	Seminar
heckert_schulgesetzgebung_1847-3979-9	Nr. 3., betr. die Errichtung einer mit dem Seminar zu Stettin zu verbindenden Taubstummen-Schule.	43:50	0:97	Seminar
heckert_schulgesetzgebung_1847-419-19	Dagegen bedarf es bei den noch nicht angestellt gewesenen, aber mit dem Zeugniß unbedingter Anstellungsfähigkeit aus einem Königl. Seminar entlassenen und in den Amtsblättern der betr. Regierungen als wahlfähig bezeichneten Subjecten einer abermaligen Prüfung nicht, wenn solche aus einer Provinz in die andere sich begeben und dort Schulstellen derselben Art, für welche sie unbedingt anstellungsfähig sind, erhalten sollen.	131:138	0:425	Seminar
heckert_schulgesetzgebung_1847-6811-6	6.; deren Verhältnisse in den Seminaren; ihre Prüfung und Anstellungsfähigkeit; die Wahlfähigkeitsprüfung katholischer Cand. 21. Prüfung ausländischer.	30:39	0:151	Seminar
heckert_schulgesetzgebung_1847-7644-10	28. Febr. Circ.-Rescr. über die Verhältnisse der Schulamtscandidaten in den Seminaren.	76:85	0:86	Seminar
heeren_staatensystem_1809-623-4	Niederlage der Franzosen bey Seminara am 21. April, und am Garigliano 27. Dec. 1503.	29:37	0:84	Seminar
hoffmann_elixiere01_1815-167-9	Beinahe die ganze Zeit, welche meine Studien im Seminar mir übrig ließen, brachte ich im Capuziner-Kloster zu, und ich spürte, wie immer mehr meine Neigung zunahm, mich einkleiden zu lassen.	48:55	0:190	Seminar
huber_revival_1862-548-24	Namentlich würde dies sehr bald auch die Frage heranziehen: ob die ganze Bildung, welche unsere Schulen und dann besonders unsere Universitäten, Seminare und endlich das Hauslehrerwesen dem geistlichen Nachwuchs geben, auf die Länge auch den mäßigsten Anforderungen, die aus unseren geistlichen Nothständen sich in steigendem Maaße aufdrängen, zu genügen im Stande sein kann — sobald man mehr verlangt als ein leidliches Maaß theologischer Kenntnisse und negativer Sittlichkeit?	145:153	0:478	Seminar
lange_maedchenschule_1887-423-1	Das Seminar giebt nun ein eng begrenztes, abgeschlossenes Wissen und zwar zum größten Teil in fertigen Resultaten, dazu eine schätzenswerte Routine in der Handhabung und Weiterlieferung desselben und eine tüchtige methodische Schulung, die den seminaristisch gebildeten Lehrer auf manchem Gebiet dem akademisch gebildeten überlegen macht; es setzt seine Schüler in den Stand, Fertigkeiten beizubringen, das Begriffs-und Urteilsvermögen bis zu einem gewissen Grade zu bilden und diejenigen positiven Thatsachen zu überliefern, die als Grundlage der allgemeinen Bildung dienen sollen.	4:11	0:582	Seminar
lehnert_seehaefen01_1891-5452-64	Ausser zahlreichen Elementar-und Mittelschulen besitzt die Stadt neben einer von der Akademie zu Aix delegirten Facultät der Wissenschaften eine vollständige Schule für Medicin und Pharmacie, eine Handelsakademie (École superieure), ein Musik-und Declamations-Conservatorium, eine sehr gut besuchte Schule der schönen Künste, ein Lyceum mit Kanzeln für arabische und neugriechische Sprache, dann das Collegium Belsunce, zwei Seminare, das Pensionat des frères, eine höhere Töchterschule, eine Schiffsjungen-Schule und verschiedenes Andere.	425:433	0:539	Seminar
lewald_frauen_1870-648-15	Wir haben an den Primärschulen gesetzlich patentirte Lehrerinnen für die unteren Klassen, wir haben Seminare zur Heranbildung derselben, und es sind viele Frauen bei uns im Post-und Telegraphendienste angestellt.	100:108	0:212	Seminar
munzinger_japaner_1898-883-24	In der theologischen Schule unserer Mission geschieht der Unterricht in deutscher oder englischer Sprache und auch bei der Aufnahme von Zöglingen in die theologischen Seminare der Amerikaner ist die erste Bedingung die Kenntnis des Englischen, so zwar daß sie einem Vortrag zu folgen im stande sind.	167:175	0:299	Seminar
nn_maehrisches122_1895-49-17	Den jungen Crispi nahm, da zu seiner Verwandtschaft ein paar Priester zählten, zunächst ein geistliches Seminar auf und der spätere Freidenker versuchte sein poetisches Talent zunächst in religiösen Stimmungsdichtungen: ein Werdegang, mit dem er nicht allein auf der Welt steht.	104:111	0:278	Seminar
nn_nrhz202_1849-175-0	Seminar auseinander sprengen half und so viel Schönes über die Zertheilung der Seminare und ihre Verlegung in idyllische Landstädtchen auch zum Zweck der besseren Vorbereitung auf die „harte Kost und leere Wand“ gedacht und gesagt hat; derselbe Stiehl, wie seine Herren und Meister, für den christlich-germanischen Staat schwärmt.	0:7	0:330	Seminar
nn_nrhz202_1849-175-12	Seminar auseinander sprengen half und so viel Schönes über die Zertheilung der Seminare und ihre Verlegung in idyllische Landstädtchen auch zum Zweck der besseren Vorbereitung auf die „harte Kost und leere Wand“ gedacht und gesagt hat; derselbe Stiehl, wie seine Herren und Meister, für den christlich-germanischen Staat schwärmt.	79:87	0:330	Seminar
nn_turnkunst01_1843-794-1	Für Seminare und Bürgerschulen kann dies bald keine Schwierigkeit haben, da in der Regel die geistig entwickeltsten Seminar-Zöglinge jetzt auch gute Turner sind.	4:12	0:161	Seminar
ranke_reformation02_1839-5126-38	Luthers Schüler predigten es in Dänemark und Schweden: einer der ersten Inscribirten in Marburg ist der Gründer der schottischen Kirche: im Corpus Christ College zu Oxfort bildete sich 1527 ein Verein Lutherisch-gesinnter, der als ein Seminar der neuen Meinungen angesehen werden kann.	235:242	0:285	Seminar
schmoller_volkswirtschaftslehre_1893-392-8	Die deutsche Wissenschaft und die Leiter derjenigen staatswissenschaftlichen Seminare, aus denen seit 30 Jahren überwiegend deskriptive Arbeiten hervorgingen, waren sich bewußt, damit im Einklange zu stehen mit dem Gange, den die Erkenntnistheorie und Wissenschaftslehre überhaupt genommen.	77:85	0:290	Seminar
treitschke_geschichte05_1894-3750-33	Der anerkannt erste Mann des preußischen Volksschullehrerstandes war Adolf Diesterweg, der in Nassau-Siegen geboren, lange in Süddeutschland, dann in Elberfeld und Mörs erfolgreich gewirkt hatte, und seit 1832 das Seminar für städtische Lehrer in Berlin, die Musterschule des Staates leitete, ein grundehrlicher Idealist, volksthümlich derb, arm, bedürfnißlos, mit vielen Kindern gesegnet, der geborene Schulmeister, mit Leib und Seele bei der Sache, durch keine Wiederholung je zu ermüden.	214:221	0:490	Seminar
